date_time,y
2018-09-20 15:17:26.493,16184
2018-09-20 15:17:26.496,16232
2018-09-20 15:17:26.498,16232
2018-09-20 15:17:26.500,16232
2018-09-20 15:17:26.502,16232
2018-09-20 15:17:26.504,16320
2018-09-20 15:17:26.507,16320
2018-09-20 15:17:26.509,16320
2018-09-20 15:17:26.511,16252
2018-09-20 15:17:26.513,16252
2018-09-20 15:17:26.515,16192
2018-09-20 15:17:26.517,16192
2018-09-20 15:17:26.519,16184
2018-09-20 15:17:26.521,16184
2018-09-20 15:17:26.524,16184
2018-09-20 15:17:26.526,16232
2018-09-20 15:17:26.528,16232
2018-09-20 15:17:26.530,16232
2018-09-20 15:17:26.532,16232
2018-09-20 15:17:26.534,16252
2018-09-20 15:17:26.536,16252
2018-09-20 15:17:26.538,16252
2018-09-20 15:17:26.541,16216
2018-09-20 15:17:26.543,16216
2018-09-20 15:17:26.545,16248
2018-09-20 15:17:26.547,16248
2018-09-20 15:17:26.549,16248
2018-09-20 15:17:26.551,16208
2018-09-20 15:17:26.553,16208
2018-09-20 15:17:26.555,16248
2018-09-20 15:17:26.558,16248
2018-09-20 15:17:26.560,16180
2018-09-20 15:17:26.562,16180
2018-09-20 15:17:26.567,16208
2018-09-20 15:17:26.569,16208
2018-09-20 15:17:26.572,16176
2018-09-20 15:17:26.574,16176
2018-09-20 15:17:26.578,16216
2018-09-20 15:17:26.581,16208
2018-09-20 15:17:26.583,16208
2018-09-20 15:17:26.585,16256
2018-09-20 15:17:26.587,16256
2018-09-20 15:17:26.590,16256
2018-09-20 15:17:26.592,16160
2018-09-20 15:17:26.594,16160
2018-09-20 15:17:26.597,16260
2018-09-20 15:17:26.599,16260
2018-09-20 15:17:26.601,16224
2018-09-20 15:17:26.603,16224
2018-09-20 15:17:26.606,16200
2018-09-20 15:17:26.608,16200
2018-09-20 15:17:26.610,16200
2018-09-20 15:17:26.612,16180
2018-09-20 15:17:26.615,16180
2018-09-20 15:17:26.617,16184
2018-09-20 15:17:26.619,16184
2018-09-20 15:17:26.621,16236
2018-09-20 15:17:26.624,16236
2018-09-20 15:17:26.626,16208
2018-09-20 15:17:26.628,16208
2018-09-20 15:17:26.630,16208
2018-09-20 15:17:26.633,16184
2018-09-20 15:17:26.635,16184
2018-09-20 15:17:26.637,16304
2018-09-20 15:17:26.639,16304
2018-09-20 15:17:26.642,16192
2018-09-20 15:17:26.644,16192
2018-09-20 15:17:26.646,16248
2018-09-20 15:17:26.649,16248
2018-09-20 15:17:26.651,16168
2018-09-20 15:17:26.653,16168
2018-09-20 15:17:26.655,16168
2018-09-20 15:17:26.658,16264
2018-09-20 15:17:26.660,16264
2018-09-20 15:17:26.662,16192
2018-09-20 15:17:26.665,16192
2018-09-20 15:17:26.667,16260
2018-09-20 15:17:26.669,16260
2018-09-20 15:17:26.671,16216
2018-09-20 15:17:26.674,16216
2018-09-20 15:17:26.676,16216
2018-09-20 15:17:26.678,16232
2018-09-20 15:17:26.681,16232
2018-09-20 15:17:26.683,16264
2018-09-20 15:17:26.685,16264
2018-09-20 15:17:26.687,16136
2018-09-20 15:17:26.690,16136
2018-09-20 15:17:26.692,16208
2018-09-20 15:17:26.694,16208
2018-09-20 15:17:26.696,16192
2018-09-20 15:17:26.699,16192
2018-09-20 15:17:26.701,16192
2018-09-20 15:17:26.703,16224
2018-09-20 15:17:26.705,16224
2018-09-20 15:17:26.708,16248
2018-09-20 15:17:26.710,16248
2018-09-20 15:17:26.712,16232
2018-09-20 15:17:26.714,16232
2018-09-20 15:17:26.717,16232
2018-09-20 15:17:26.719,16192
2018-09-20 15:17:26.723,16232
2018-09-20 15:17:26.725,16232
2018-09-20 15:17:26.728,16192
2018-09-20 15:17:26.730,16192
2018-09-20 15:17:26.737,16224
2018-09-20 15:17:26.739,16216
2018-09-20 15:17:26.742,16216
2018-09-20 15:17:26.745,16200
2018-09-20 15:17:26.747,16200
