date_time,x,y,z,i
2018-09-20 15:33:50.871,-3080,18720,-2276,2096
2018-09-20 15:33:50.874,3876,15184,-4076,2117
2018-09-20 15:33:50.876,3876,15184,-4076,2131
2018-09-20 15:33:50.878,-2664,16676,1932,2138
2018-09-20 15:33:50.880,-2664,16676,1932,2139
2018-09-20 15:33:50.883,-1112,14332,-308,2147
2018-09-20 15:33:50.885,-1112,14332,-308,2137
2018-09-20 15:33:50.887,-2028,18764,-2944,2117
2018-09-20 15:33:50.890,-2028,18764,-2944,2104
2018-09-20 15:33:50.892,-2028,18764,-2944,2101
2018-09-20 15:33:50.894,3316,15316,-3072,2126
2018-09-20 15:33:50.897,3316,15316,-3072,2130
2018-09-20 15:33:50.899,-2300,16516,1684,2147
2018-09-20 15:33:50.901,-2300,16516,1684,2138
2018-09-20 15:33:50.903,-1580,14552,-104,2139
2018-09-20 15:33:50.906,-1580,14552,-104,2130
2018-09-20 15:33:50.908,-1420,18624,-3656,2108
2018-09-20 15:33:50.910,-1420,18624,-3656,2095
2018-09-20 15:33:50.912,-1420,15320,-2412,2101
2018-09-20 15:33:50.915,2880,15320,-2412,2127
2018-09-20 15:33:50.917,2880,15320,-2412,2137
2018-09-20 15:33:50.919,-1976,16300,1208,2141
2018-09-20 15:33:50.922,-1976,16300,1208,2138
2018-09-20 15:33:50.924,-2072,14708,312,2144
2018-09-20 15:33:50.926,-2072,14708,312,2126
2018-09-20 15:33:50.928,-768,18700,-4252,2106
2018-09-20 15:33:50.931,-768,18700,-4252,2091
2018-09-20 15:33:50.933,-768,15508,-1508,2107
2018-09-20 15:33:50.935,2312,15508,-1508,2129
2018-09-20 15:33:50.937,2312,15508,-1508,2141
2018-09-20 15:33:50.940,-1484,15928,612,2140
2018-09-20 15:33:50.942,-1484,15928,612,2142
2018-09-20 15:33:50.944,-2940,14908,552,2134
2018-09-20 15:33:50.946,-2940,14908,552,2127
2018-09-20 15:33:50.948,-52,18632,-4760,2111
2018-09-20 15:33:50.951,-52,18632,-4760,2091
2018-09-20 15:33:50.953,-52,15432,-880,2114
2018-09-20 15:33:50.955,1884,15432,-880,2133
2018-09-20 15:33:50.957,1884,15432,-880,2142
2018-09-20 15:33:50.960,-1144,15688,184,2137
2018-09-20 15:33:50.962,-1144,15688,184,2134
2018-09-20 15:33:50.964,-3472,15432,760,2136
2018-09-20 15:33:50.966,-3472,15432,760,2122
2018-09-20 15:33:50.969,852,18232,-5404,2112
2018-09-20 15:33:50.971,852,18232,-5404,2094
2018-09-20 15:33:50.973,852,18232,-60,2118
2018-09-20 15:33:50.975,1108,15764,-60,2129
2018-09-20 15:33:50.978,1108,15764,-60,2147
2018-09-20 15:33:50.980,-652,15440,-84,2145
2018-09-20 15:33:50.982,-652,15440,-84,2146
2018-09-20 15:33:50.984,-4228,15716,1072,2141
2018-09-20 15:33:50.987,-4228,15716,1072,2127
2018-09-20 15:33:50.989,1780,17848,-5956,2109
2018-09-20 15:33:50.991,1780,17848,-5956,2099
2018-09-20 15:33:50.993,1780,17848,672,2113
2018-09-20 15:33:50.996,256,16128,672,2124
2018-09-20 15:33:50.998,256,16128,672,2137
2018-09-20 15:33:51.000,136,15088,-788,2139
2018-09-20 15:33:51.002,136,15088,-788,2145
2018-09-20 15:33:51.005,-4744,16064,1272,2138
2018-09-20 15:33:51.007,-4744,16064,1272,2126
2018-09-20 15:33:51.009,2292,17732,-6188,2105
2018-09-20 15:33:51.011,2292,17732,-6188,2099
2018-09-20 15:33:51.014,2292,17732,-6188,2126
2018-09-20 15:33:51.016,-336,16340,1336,2128
2018-09-20 15:33:51.018,-336,16340,1336,2142
2018-09-20 15:33:51.020,512,14760,-1184,2143
2018-09-20 15:33:51.023,512,14760,-1184,2144
2018-09-20 15:33:51.025,-5320,16700,1148,2124
2018-09-20 15:33:51.027,-5320,16700,1148,2113
2018-09-20 15:33:51.029,3176,17228,-6652,2102
2018-09-20 15:33:51.032,3176,17228,-6652,2096
2018-09-20 15:33:51.034,3176,17228,-6652,2115
2018-09-20 15:33:51.036,-840,16356,1940,2136
2018-09-20 15:33:51.038,-840,16356,1940,2140
2018-09-20 15:33:51.041,680,14520,-1180,2139
2018-09-20 15:33:51.043,680,14520,-1180,2140
2018-09-20 15:33:51.045,-5468,17008,1072,2132
2018-09-20 15:33:51.047,-5468,17008,1072,2120
2018-09-20 15:33:51.050,3580,16828,-6660,2099
2018-09-20 15:33:51.052,3580,16828,-6660,2102
2018-09-20 15:33:51.054,3580,16828,-6660,2121
2018-09-20 15:33:51.056,-1500,16740,2244,2134
2018-09-20 15:33:51.059,-1500,16740,2244,2143
2018-09-20 15:33:51.061,900,14236,-1544,2145
2018-09-20 15:33:51.063,900,14236,-1544,2139
2018-09-20 15:33:51.065,-5624,17272,884,2129
2018-09-20 15:33:51.068,-5624,17272,884,2116
2018-09-20 15:33:51.070,4060,16436,-6548,2093
2018-09-20 15:33:51.072,4060,16436,-6548,2103
2018-09-20 15:33:51.075,4060,16436,-6548,2121
2018-09-20 15:33:51.077,-2012,17060,2604,2140
2018-09-20 15:33:51.079,-2012,17060,2604,2141
2018-09-20 15:33:51.081,1148,14184,-1636,2139
2018-09-20 15:33:51.084,1148,14184,-1636,2148
2018-09-20 15:33:51.086,-5736,17612,672,2125
2018-09-20 15:33:51.088,-5736,17612,672,2113
2018-09-20 15:33:51.090,4316,16168,-6468,2097
2018-09-20 15:33:51.093,4316,16168,-6468,2102
2018-09-20 15:33:51.095,4316,16168,-6468,2131
2018-09-20 15:33:51.097,-2336,17008,2796,2139
2018-09-20 15:33:51.099,-2336,17008,2796,2144
2018-09-20 15:33:51.102,948,14060,-1500,2139
2018-09-20 15:33:51.104,948,14060,-1500,2141
2018-09-20 15:33:51.106,-5308,18088,212,2122
2018-09-20 15:33:51.108,-5308,18088,212,2106
2018-09-20 15:33:51.111,-5308,15940,-6308,2093
2018-09-20 15:33:51.113,4468,15940,-6308,2108
2018-09-20 15:33:51.115,4468,15940,-6308,2128
2018-09-20 15:33:51.118,-2544,17116,2916,2148
2018-09-20 15:33:51.120,-2544,17116,2916,2138
2018-09-20 15:33:51.122,676,14060,-1440,2144
2018-09-20 15:33:51.124,676,14060,-1440,2142
2018-09-20 15:33:51.127,-4836,18212,-384,2115
2018-09-20 15:33:51.129,-4836,18212,-384,2104
2018-09-20 15:33:51.131,4368,15620,-5792,2094
2018-09-20 15:33:51.133,4368,15620,-5792,2115
2018-09-20 15:33:51.136,4368,15620,-5792,2135
2018-09-20 15:33:51.138,-2704,17040,2788,2143
2018-09-20 15:33:51.140,-2704,17040,2788,2137
2018-09-20 15:33:51.142,480,14176,-1180,2148
2018-09-20 15:33:51.145,480,14176,-1180,2140
2018-09-20 15:33:51.147,-4296,18196,-876,2117
2018-09-20 15:33:51.149,-4296,18196,-876,2111
2018-09-20 15:33:51.151,4032,15584,-5248,2102
2018-09-20 15:33:51.154,4032,15584,-5248,2123
2018-09-20 15:33:51.156,4032,15584,2512,2130
2018-09-20 15:33:51.158,-2692,17196,2512,2138
2018-09-20 15:33:51.160,-2692,17196,2512,2143
2018-09-20 15:33:51.163,-8,13996,-844,2136
2018-09-20 15:33:51.165,-8,13996,-844,2142
2018-09-20 15:33:51.167,-3508,18620,-1680,2115
2018-09-20 15:33:51.169,-3508,18620,-1680,2104
2018-09-20 15:33:51.172,3916,15104,-4496,2099
2018-09-20 15:33:51.174,3916,15104,-4496,2123
2018-09-20 15:33:51.176,3916,15104,-4496,2138
2018-09-20 15:33:51.178,-2796,17136,2212,2140
2018-09-20 15:33:51.181,-2796,17136,2212,2147
2018-09-20 15:33:51.183,-404,13948,-748,2144
2018-09-20 15:33:51.185,-404,13948,-748,2134
2018-09-20 15:33:51.188,-2896,18908,-2316,2119
2018-09-20 15:33:51.190,-2896,18908,-2316,2092
2018-09-20 15:33:51.192,3756,15300,-3692,2099
2018-09-20 15:33:51.194,3756,15300,-3692,2124
2018-09-20 15:33:51.197,3756,15300,1828,2139
2018-09-20 15:33:51.199,-2592,16740,1828,2138
2018-09-20 15:33:51.201,-2592,16740,1828,2144
2018-09-20 15:33:51.203,-1100,14504,-500,2130
2018-09-20 15:33:51.206,-1100,14504,-500,2138
2018-09-20 15:33:51.208,-2072,18628,-3136,2110
2018-09-20 15:33:51.212,-2072,18628,-3136,2096
2018-09-20 15:33:51.214,3148,15164,-2836,2119
2018-09-20 15:33:51.216,3148,15164,-2836,2134
2018-09-20 15:33:51.218,-2388,16604,1504,2143
2018-09-20 15:33:51.221,-2388,16604,1504,2134
2018-09-20 15:33:51.223,-1480,14724,-84,2142
2018-09-20 15:33:51.225,-1480,14724,-84,2128
2018-09-20 15:33:51.227,-1480,18564,-3868,2113
2018-09-20 15:33:51.230,-1224,18564,-3868,2110
2018-09-20 15:33:51.232,-1224,18564,-3868,2102
2018-09-20 15:33:51.234,2524,15532,-2052,2123
2018-09-20 15:33:51.236,2524,15532,-2052,2139
2018-09-20 15:33:51.239,-1684,16280,872,2141
2018-09-20 15:33:51.241,-1684,16280,872,2142
2018-09-20 15:33:51.243,-2268,14760,280,2139
2018-09-20 15:33:51.245,-2268,14760,280,2132
2018-09-20 15:33:51.248,-2268,18428,-4348,2113
2018-09-20 15:33:51.250,-568,18428,-4348,2099
2018-09-20 15:33:51.252,-568,18428,-4348,2103
2018-09-20 15:33:51.254,1876,15552,-1268,2115
2018-09-20 15:33:51.257,1876,15552,-1268,2140
2018-09-20 15:33:51.259,-1052,15864,284,2137
2018-09-20 15:33:51.261,-1052,15864,284,2139
2018-09-20 15:33:51.263,-3280,15268,668,2145
2018-09-20 15:33:51.266,-3280,15268,668,2134
2018-09-20 15:33:51.268,-3280,15268,-5080,2114
2018-09-20 15:33:51.270,592,18368,-5080,2101
2018-09-20 15:33:51.272,592,18368,-5080,2107
2018-09-20 15:33:51.275,1152,15612,-280,2129
2018-09-20 15:33:51.277,1152,15612,-280,2143
2018-09-20 15:33:51.279,-588,15524,-316,2134
2018-09-20 15:33:51.282,-588,15524,-316,2143
2018-09-20 15:33:51.284,-3964,15608,916,2139
2018-09-20 15:33:51.286,-3964,15608,916,2126
2018-09-20 15:33:51.288,-3964,18032,-5684,2104
2018-09-20 15:33:51.291,1424,18032,-5684,2096
2018-09-20 15:33:51.293,1424,18032,-5684,2112
2018-09-20 15:33:51.295,424,15944,500,2127
2018-09-20 15:33:51.297,424,15944,500,2138
2018-09-20 15:33:51.300,-92,15420,-636,2141
2018-09-20 15:33:51.302,-92,15420,-636,2140
2018-09-20 15:33:51.304,-4396,15864,996,2140
2018-09-20 15:33:51.306,-4396,15864,996,2123
2018-09-20 15:33:51.309,-4396,17588,-6100,2112
2018-09-20 15:33:51.311,2036,17588,-6100,2094
2018-09-20 15:33:51.313,2036,17588,-6100,2111
2018-09-20 15:33:51.315,-164,16284,1096,2128
2018-09-20 15:33:51.318,-164,16284,1096,2139
2018-09-20 15:33:51.320,468,15080,-1016,2139
2018-09-20 15:33:51.322,468,15080,-1016,2139
2018-09-20 15:33:51.324,-4820,16196,1244,2135
2018-09-20 15:33:51.327,-4820,16196,1244,2115
2018-09-20 15:33:51.329,-4820,16196,-6456,2109
2018-09-20 15:33:51.331,2644,17404,-6456,2091
2018-09-20 15:33:51.333,2644,17404,-6456,2110
2018-09-20 15:33:51.336,-636,16612,1700,2136
2018-09-20 15:33:51.338,-636,16612,1700,2141
2018-09-20 15:33:51.340,660,14476,-1236,2138
2018-09-20 15:33:51.342,660,14476,-1236,2137
2018-09-20 15:33:51.345,-5484,16868,1156,2136
2018-09-20 15:33:51.347,-5484,16868,1156,2115
2018-09-20 15:33:51.349,-5484,16868,-6624,2106
2018-09-20 15:33:51.351,3428,17048,-6624,2108
2018-09-20 15:33:51.354,3428,17048,-6624,2110
2018-09-20 15:33:51.356,-1328,16724,2216,2127
2018-09-20 15:33:51.358,-1328,16724,2216,2144
2018-09-20 15:33:51.361,812,14328,-1480,2147
2018-09-20 15:33:51.363,812,14328,-1480,2144
2018-09-20 15:33:51.365,-5536,17212,888,2135
2018-09-20 15:33:51.367,-5536,17212,888,2116
2018-09-20 15:33:51.370,-5536,16604,-6524,2103
2018-09-20 15:33:51.372,3816,16604,-6524,2097
2018-09-20 15:33:51.374,3816,16604,-6524,2119
2018-09-20 15:33:51.376,-1768,16948,2388,2136
2018-09-20 15:33:51.379,-1768,16948,2388,2140
2018-09-20 15:33:51.381,1020,14288,-1608,2140
2018-09-20 15:33:51.383,1020,14288,-1608,2146
2018-09-20 15:33:51.385,-5516,17356,656,2133
2018-09-20 15:33:51.388,-5516,17356,656,2114
2018-09-20 15:33:51.390,-5516,16352,-6460,2099
2018-09-20 15:33:51.392,4024,16352,-6460,2106
2018-09-20 15:33:51.394,4024,16352,-6460,2121
2018-09-20 15:33:51.397,-2100,17008,2500,2135
2018-09-20 15:33:51.399,-2100,17008,2500,2143
2018-09-20 15:33:51.401,1108,14256,-1524,2140
2018-09-20 15:33:51.403,1108,14256,-1524,2133
2018-09-20 15:33:51.406,-5288,17592,452,2122
2018-09-20 15:33:51.408,-5288,17592,452,2112
2018-09-20 15:33:51.410,-5288,17592,-6276,2097
2018-09-20 15:33:51.412,4140,16160,-6276,2099
2018-09-20 15:33:51.415,4140,16160,-6276,2120
2018-09-20 15:33:51.417,-2428,17112,2720,2143
2018-09-20 15:33:51.419,-2428,17112,2720,2135
2018-09-20 15:33:51.421,1024,14064,-1544,2138
2018-09-20 15:33:51.424,1024,14064,-1544,2134
2018-09-20 15:33:51.426,-5180,17820,140,2135
2018-09-20 15:33:51.428,-5180,17820,140,2111
2018-09-20 15:33:51.430,-5180,17820,-6104,2092
2018-09-20 15:33:51.433,4240,15844,-6104,2105
2018-09-20 15:33:51.435,4240,15844,-6104,2123
2018-09-20 15:33:51.437,-2492,16928,2828,2145
2018-09-20 15:33:51.439,-2492,16928,2828,2137
2018-09-20 15:33:51.442,608,14144,-1268,2137
2018-09-20 15:33:51.444,608,14144,-1268,2141
2018-09-20 15:33:51.446,-4536,18192,-396,2126
2018-09-20 15:33:51.448,-4536,18192,-396,2104
2018-09-20 15:33:51.451,-4536,18192,-5608,2103
2018-09-20 15:33:51.453,4184,15684,-5608,2111
2018-09-20 15:33:51.455,4184,15684,-5608,2126
2018-09-20 15:33:51.457,-2696,17136,2700,2141
2018-09-20 15:33:51.460,-2696,17136,2700,2137
2018-09-20 15:33:51.462,352,14012,-1188,2143
2018-09-20 15:33:51.464,352,14012,-1188,2138
2018-09-20 15:33:51.466,-4152,18432,-1156,2120
2018-09-20 15:33:51.469,-4152,18432,-1156,2114
2018-09-20 15:33:51.471,-4152,18432,-5088,2097
2018-09-20 15:33:51.473,4232,15308,-5088,2107
2018-09-20 15:33:51.475,4232,15308,-5088,2122
2018-09-20 15:33:51.478,-2796,17156,2444,2146
2018-09-20 15:33:51.480,-2796,17156,2444,2137
2018-09-20 15:33:51.482,156,14148,-1012,2141
2018-09-20 15:33:51.485,156,14148,-1012,2144
2018-09-20 15:33:51.487,-3652,18548,-1604,2120
2018-09-20 15:33:51.489,-3652,18548,-1604,2097
2018-09-20 15:33:51.491,-3652,18548,-4352,2101
2018-09-20 15:33:51.494,3968,15368,-4352,2117
2018-09-20 15:33:51.496,3968,15368,-4352,2127
2018-09-20 15:33:51.498,-2748,17048,2300,2141
2018-09-20 15:33:51.501,-2748,17048,2300,2138
2018-09-20 15:33:51.503,-256,14080,-772,2137
2018-09-20 15:33:51.505,-256,14080,-772,2138
2018-09-20 15:33:51.507,-2996,18856,-2240,2118
2018-09-20 15:33:51.510,-2996,18856,-2240,2105
2018-09-20 15:33:51.512,-2996,15184,-3784,2098
2018-09-20 15:33:51.514,3732,15184,-3784,2115
2018-09-20 15:33:51.516,3732,15184,-3784,2134
2018-09-20 15:33:51.519,-2572,16692,1792,2143
2018-09-20 15:33:51.521,-2572,16692,1792,2139
2018-09-20 15:33:51.523,-916,14292,-532,2140
2018-09-20 15:33:51.525,-916,14292,-532,2135
2018-09-20 15:33:51.528,-2172,18736,-3004,2123
2018-09-20 15:33:51.530,-2172,18736,-3004,2103
2018-09-20 15:33:51.532,-2172,15140,-2908,2102
2018-09-20 15:33:51.534,3192,15140,-2908,2119
2018-09-20 15:33:51.537,3192,15140,-2908,2138
2018-09-20 15:33:51.539,-2424,16728,1504,2142
2018-09-20 15:33:51.541,-2424,16728,1504,2138
2018-09-20 15:33:51.543,-1312,14724,-240,2140
2018-09-20 15:33:51.546,-1312,14724,-240,2130
2018-09-20 15:33:51.548,-1488,18556,-3592,2119
2018-09-20 15:33:51.550,-1488,18556,-3592,2096
2018-09-20 15:33:51.552,-1488,15332,-2140,2105
2018-09-20 15:33:51.555,2528,15332,-2140,2121
2018-09-20 15:33:51.557,2528,15332,-2140,2139
2018-09-20 15:33:51.559,-1784,16336,848,2143
2018-09-20 15:33:51.561,-1784,16336,848,2139
2018-09-20 15:33:51.564,-2224,14884,252,2143
2018-09-20 15:33:51.566,-2224,14884,252,2134
2018-09-20 15:33:51.568,-656,18504,-4252,2115
2018-09-20 15:33:51.570,-656,18504,-4252,2095
2018-09-20 15:33:51.573,-656,15600,-1280,2109
2018-09-20 15:33:51.575,2052,15600,-1280,2126
2018-09-20 15:33:51.577,2052,15600,476,2153
2018-09-20 15:33:51.580,-1364,16032,476,2150
2018-09-20 15:33:51.582,-1364,16032,476,2140
2018-09-20 15:33:51.584,-2912,15148,456,2138
2018-09-20 15:33:51.587,-2912,15148,456,2123
2018-09-20 15:33:51.589,312,18312,-4848,2107
2018-09-20 15:33:51.591,312,18312,-4848,2096
2018-09-20 15:33:51.593,1396,15564,-560,2119
2018-09-20 15:33:51.596,1396,15564,-560,2131
2018-09-20 15:33:51.598,1396,15564,-24,2144
2018-09-20 15:33:51.600,-864,15564,-24,2136
2018-09-20 15:33:51.602,-864,15564,-24,2133
2018-09-20 15:33:51.605,-3600,15504,696,2131
2018-09-20 15:33:51.607,-3600,15504,696,2120
2018-09-20 15:33:51.609,1148,18076,-5372,2105
2018-09-20 15:33:51.611,1148,18076,-5372,2095
2018-09-20 15:33:51.614,560,15872,348,2114
2018-09-20 15:33:51.616,560,15872,348,2129
2018-09-20 15:33:51.618,560,15872,-448,2146
2018-09-20 15:33:51.620,-268,15500,-448,2147
2018-09-20 15:33:51.623,-268,15500,-448,2136
2018-09-20 15:33:51.625,-4320,15872,1060,2139
2018-09-20 15:33:51.627,-4320,15872,1060,2119
2018-09-20 15:33:51.629,1852,17696,-5952,2105
2018-09-20 15:33:51.632,1852,17696,-5952,2094
2018-09-20 15:33:51.634,44,16132,848,2115
2018-09-20 15:33:51.636,44,16132,848,2128
2018-09-20 15:33:51.638,44,16132,-920,2147
2018-09-20 15:33:51.641,156,15152,-920,2137
2018-09-20 15:33:51.643,156,15152,-920,2148
2018-09-20 15:33:51.645,-4804,16132,1104,2132
2018-09-20 15:33:51.649,2480,17552,-6240,2104
2018-09-20 15:33:51.652,2480,17552,-6240,2095
2018-09-20 15:33:51.654,-460,16420,1528,2125
2018-09-20 15:33:51.657,-460,16420,1528,2139
2018-09-20 15:33:51.664,-460,14828,-1188,2146
2018-09-20 15:33:51.666,-5304,16552,1216,2129
2018-09-20 15:33:51.668,-5304,16552,1216,2112
2018-09-20 15:33:51.671,3160,17092,-6572,2099
2018-09-20 15:33:51.673,3160,17092,-6572,2112
2018-09-20 15:33:51.678,-1136,16448,2104,2148
2018-09-20 15:33:51.680,796,14532,-1368,2140
2018-09-20 15:33:51.682,796,14532,-1368,2139
2018-09-20 15:33:51.685,-5628,17100,1016,2136
2018-09-20 15:33:51.690,-5628,17100,-6624,2099
2018-09-20 15:33:51.692,3824,16752,-6624,2101
2018-09-20 15:33:51.695,3824,16908,2480,2123
2018-09-20 15:33:51.697,-1804,16908,2480,2136
2018-09-20 15:33:51.699,-1804,16908,-1640,2146
2018-09-20 15:33:51.702,1008,14404,-1640,2141
2018-09-20 15:33:51.707,1008,17232,704,2129
2018-09-20 15:33:51.709,-5508,17232,704,2099
2018-09-20 15:33:51.712,4068,16392,-6556,2095
2018-09-20 15:33:51.714,4068,16392,-6556,2119
2018-09-20 15:33:51.719,-2116,17016,2644,2143
2018-09-20 15:33:51.721,1132,14308,-1648,2142
2018-09-20 15:33:51.724,1132,14308,-1648,2145
2018-09-20 15:33:51.726,-5544,17472,664,2125
2018-09-20 15:33:51.728,-5544,17472,664,2108
2018-09-20 15:33:51.730,4080,16236,-6428,2093
2018-09-20 15:33:51.732,4080,16236,-6428,2112
2018-09-20 15:33:51.734,4080,16236,-6428,2127
2018-09-20 15:33:51.737,-2236,17092,2680,2137
2018-09-20 15:33:51.739,-2236,17092,2680,2147
2018-09-20 15:33:51.741,968,14100,-1420,2142
2018-09-20 15:33:51.743,968,14100,-1420,2139
2018-09-20 15:33:51.745,968,17980,268,2130
2018-09-20 15:33:51.747,-5224,17980,268,2116
2018-09-20 15:33:51.749,-5224,17980,268,2101
2018-09-20 15:33:51.752,4364,15896,-6140,2098
2018-09-20 15:33:51.754,4364,15896,-6140,2115
2018-09-20 15:33:51.756,-2604,16972,2836,2132
2018-09-20 15:33:51.758,-2604,16972,2836,2149
2018-09-20 15:33:51.760,-2604,16972,2836,2142
