0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
15328,21204,21204,12100,12100,16116,16116,16016,16016,16016,20464,20464,12880,12880,15460,15460,16880,16880,19236,19236,19236,14040,14040,14476,14476,18084,18084,17948,17948,17948,14916,14916,13620,13620,19612,19612,16988,16988,16988,14912,14912,13232,13232,20372,20372,16028,16028,16028,15164,15164,13592,13592,20544,20544,15716,15716,15716,15588,15588,12760,12760,21492,21492,14476,14476,14476,16104,16104,12660,12660,22220,22220,14300,14300,14300,16144,16144,12044,12044,22200,22200,14080,14080,16524,16524,12476,22788,13304,16068,16068,12580,12580,22792,22792,13608,16284,16284,13340,13340,21640,21640,13480,14172,14172,14172,18572,18060,18060,15348,15348,13272,13272,18508,18508,18508,17308,17308,15908,15908,13216,13216,19564,19564,16612,16612,16612,15460,15460,1
12464,12464,20380,20380,16676,16676,16108,16108,12240,12240,20576,20576,15284,15284,16332,16332,16332,12220,12220,21628,21628,14988,14988,16364,16364,16364,11844,11844,21740,21740,14456,14456,16852,16852,16852,12044,12044,21868,21868,14400,14400,16660,16660,16660,12468,12468,21756,21756,14260,14260,16532,16532,16532,12932,21844,21844,13996,13996,16080,16080,13256,13256,13256,21364,21364,14140,14140,16316,16316,13680,13680,20836,20836,20836,14376,14376,15496,15496,14392,14392,20732,20732,20732,14604,14604,15560,15560,14528,14528,20396,20396,14460,15512,20172,20172,14372,14372,14168,14168,16052,16052,19692,19692,19692,14872,14872,14404,14404,17016,17016,18676,18676,18676,14976,14976,13492,13492,18504,18504,17748,17748,17748,15496,15496,13272,13272,19184,19184,1
16860,16860,16860,15552,15552,12772,12772,19836,19836,16340,16340,16340,16224,16224,12728,12728,20428,20428,15768,15768,15768,16164,16164,11924,11924,21376,21376,15220,15220,15220,16516,16516,11940,11940,21828,21828,14388,14388,17048,17048,17048,11388,11388,22232,22232,13904,13904,17144,17144,11616,11616,11616,22444,22444,13580,13580,16792,16792,11912,11912,11912,23088,23088,13456,13456,16840,16840,12252,12252,12252,22768,22768,12828,12828,17100,17100,12072,12072,23344,23344,12288,12288,16712,16712,12896,12896,22264,22264,22264,13044,13044,16396,16396,13920,13920,21908,21908,21908,13060,13060,15572,15572,14672,14672,21604,21604,21604,12700,12700,15932,15932,14788,14788,20560,20560,20560,13132,13132,16304,16304,15752,15752,20012,20012,13064,13064,15628,15628,1
16360,16360,19336,19336,13904,13904,15560,15560,15560,17048,17048,18344,18344,14476,14476,13660,13660,13660,19136,19136,16772,16772,14932,14932,14128,14128,14128,19672,19672,16476,16476,14508,14508,13896,13896,13896,20216,20216,15632,15632,15612,15612,13452,13452,13452,21108,21108,14480,14480,15632,15632,12704,12704,22836,22836,22836,13564,13564,16456,16456,12412,12412,12412,22932,22932,12508,12508,16932,16932,12308,12308,12308,23984,23984,12260,12260,16860,16860,12252,12252,12252,23388,23388,12500,12500,16792,16792,12132,12132,24320,24320,24320,11196,11196,17400,17400,12204,12204,24056,24056,24056,10964,10964,17884,17884,12576,12576,23564,23564,23564,11388,11388,17372,17372,13060,13060,22756,22756,22756,11692,11692,16888,16888,14296,14296,12712,12712,16328,1
16328,16872,16872,18868,18868,13608,13608,14908,19060,19060,16972,16972,15004,13756,13756,13756,22144,14052,14052,15448,13348,13348,22720,22720,12948,12948,16176,16176,12920,12920,12920,23716,23716,11892,11892,16480,16480,16480,12560,12560,24084,24084,11548,11548,11548,16964,16964,12636,12636,24252,24252,11208,11208,17008,17008,17008,12724,12724,24324,24324,10916,10916,17312,17312,17312,12944,12944,24132,24132,10784,10784,17124,17124,17124,12980,12980,23800,23800,10784,10784,17252,17252,17252,13772,13772,23032,23032,11176,11176,11176,16752,16752,14912,14912,21924,21924,11484,11484,16652,16652,16652,15600,15600,21228,21228,11684,11684,16532,16532,16532,16176,16176,20148,20148,12464,12464,12464,15768,15768,17880,17880,18036,18036,13196,13196,15360,15360,15360,1
18984,18984,17276,17276,13712,13712,14940,14940,14940,19764,19764,16280,16280,13944,13944,14772,14772,14772,20916,20916,15056,15056,14648,14648,14084,14084,14084,21872,21872,14128,14128,15164,15164,13812,13812,13812,22612,22612,13312,13312,15612,15612,13176,13176,13176,23680,23680,12208,12208,15960,15960,13340,13340,13340,23552,23552,12024,12024,16264,16264,13060,13060,13060,24056,24056,11440,11440,16612,16612,13064,13064,23928,23928,23928,11300,11300,16808,16808,12940,12940,23884,23884,23884,10868,10868,17276,17276,13360,13360,23312,23312,23312,10960,10960,17152,17152,13952,13952,22924,22924,10904,10904,10904,17068,17068,14544,14544,22176,22176,11308,11308,11308,16908,16908,15396,15396,21076,21076,11672,11672,11672,16384,16384,16384,16384,20016,20016,12172,1
12172,12172,16196,16196,17152,17152,19116,19116,12612,12612,12612,15632,15632,18272,18272,17780,17780,13296,13296,13296,15444,15444,19272,19272,17040,17040,13708,13708,14708,20780,20780,15024,15024,14332,14332,14332,14368,14368,21608,21608,13964,13964,15080,15080,15080,13892,13892,22444,22444,13528,13528,15412,15412,15412,13552,13552,23292,23292,12432,12432,15960,15960,13356,13356,13356,23432,23432,12136,12136,16260,16260,13152,13152,13152,23948,23948,11444,11444,16656,16656,13004,13004,13004,24400,24400,10952,10952,17044,17044,13132,13132,23972,23972,23972,10988,10988,17012,17012,13240,13240,23776,23776,23776,10832,10832,17188,17188,13764,13764,23392,23392,23392,10908,10908,17052,17052,14156,14156,22872,22872,22872,11024,11024,16904,16904,14916,21976,21976,1
21976,11440,11440,16472,16472,16148,16148,16148,20488,20488,11884,11884,16412,16412,16968,16968,19556,19556,19556,12288,12288,15772,15772,18248,18248,18292,18292,18292,13024,13024,15500,15500,19284,19284,16864,16864,16864,13612,13612,14816,14816,20240,20240,15972,15972,15972,13852,13852,14636,14636,21424,21424,14624,14624,14624,14672,14672,13880,13880,22812,22812,13256,13256,13256,15536,15536,13520,13520,23428,23428,12300,12300,12300,15684,15684,13264,13264,23788,23788,12052,12052,16300,16300,24004,24004,11240,11240,16540,13104,13104,24196,11024,11024,17012,17012,17012,13156,23996,23996,10932,10932,17152,13032,13032,23860,23860,10708,10708,10708,17176,17176,13588,13588,23468,10816,10816,16864,16864,16864,14264,14264,22220,22220,11496,11496,16560,16560,16560,1
15576,15576,21092,21092,11760,11760,16108,16108,17152,17152,17152,19460,19460,12680,12680,15540,15540,18460,18460,18460,17804,17804,13296,13296,15160,15160,19632,19632,16920,16920,16920,13676,13676,14496,14496,20584,20584,15244,15244,15244,14388,14388,14232,14232,21820,21820,14000,14000,14000,14756,14756,13816,13816,22612,22612,13404,13404,13404,15336,15336,13592,13592,23272,23272,12412,12412,12412,15880,15880,13108,13108,23820,23820,11812,11812,11812,16348,16348,12976,12976,24192,24192,11208,11208,11208,16488,16488,12952,12952,24280,24280,11240,11240,11240,16848,16848,13104,13104,24060,24060,10952,10952,10952,16840,16840,13356,13356,23668,23668,10968,10968,10968,17060,17060,13900,13900,22928,22928,10912,10912,10912,16844,16844,14744,14744,22336,22336,11548,1
11548,16408,16408,16408,15788,15788,20392,20392,12008,12008,16276,16276,16276,16512,16512,19932,19932,13608,13608,14792,14792,14792,17192,17192,18420,18420,13548,13548,15016,15016,15016,19176,19176,18324,13008,13008,14864,14864,14864,18376,18376,17196,17196,14424,14424,14580,14580,14580,20148,20148,15956,15956,14088,14088,14200,14200,14200,20624,20624,15396,15396,15252,15252,13232,13232,22616,22616,22616,13764,13764,15348,15348,13264,13264,23040,23040,23040,12804,12804,16108,16108,13444,13444,22880,22880,22880,12684,12684,15928,15928,12984,12984,23344,23344,12516,12516,12516,16696,16696,12808,12808,23624,23624,11700,11700,11700,16488,16488,13320,13320,23404,23404,11548,11548,11548,16704,16704,14028,22092,22092,12104,12104,12104,16008,16008,15208,15208,21372,1
