date_time,x,y,z,i
2018-09-20 15:30:42.035,-1336,15820,-3420,2148
2018-09-20 15:30:42.037,-1336,15820,-3420,2133
2018-09-20 15:30:42.040,-6172,18252,2868,2128
2018-09-20 15:30:42.042,-6172,18252,2868,2118
2018-09-20 15:30:42.044,-6172,17880,-7948,2097
2018-09-20 15:30:42.046,8012,17880,-7948,2109
2018-09-20 15:30:42.049,8012,17880,-7948,2131
2018-09-20 15:30:42.051,-4072,13236,3984,2149
2018-09-20 15:30:42.053,-4072,13236,3984,2141
2018-09-20 15:30:42.055,-444,15396,-4112,2150
2018-09-20 15:30:42.058,-444,15396,-4112,2138
2018-09-20 15:30:42.060,-6612,19404,3332,2123
2018-09-20 15:30:42.062,-6612,19404,3332,2104
2018-09-20 15:30:42.064,-6612,19404,-8684,2093
2018-09-20 15:30:42.067,9312,16604,-8684,2116
2018-09-20 15:30:42.069,9312,16604,-8684,2133
2018-09-20 15:30:42.071,-5724,13684,4648,2142
2018-09-20 15:30:42.073,-5724,13684,4648,2138
2018-09-20 15:30:42.076,72,14968,-4224,2139
2018-09-20 15:30:42.078,72,14968,-4224,2137
2018-09-20 15:30:42.080,-6676,20156,3400,2128
2018-09-20 15:30:42.082,-6676,20156,3400,2110
2018-09-20 15:30:42.085,-6676,20156,3400,2102
2018-09-20 15:30:42.087,9996,15516,-8612,2109
2018-09-20 15:30:42.089,9996,15516,-8612,2126
2018-09-20 15:30:42.091,-7036,14632,4864,2132
2018-09-20 15:30:42.094,-7036,14632,4864,2138
2018-09-20 15:30:42.096,272,14196,-4412,2145
2018-09-20 15:30:42.098,272,14196,-4412,2139
2018-09-20 15:30:42.100,-6552,21628,3148,2120
2018-09-20 15:30:42.103,-6552,21628,3148,2104
2018-09-20 15:30:42.105,-6552,21628,3148,2114
2018-09-20 15:30:42.107,10976,14112,-8488,2123
2018-09-20 15:30:42.109,10976,14112,-8488,2130
2018-09-20 15:30:42.112,-7988,15144,5248,2142
2018-09-20 15:30:42.114,-7988,15144,5248,2148
2018-09-20 15:30:42.116,200,13732,-4116,2146
2018-09-20 15:30:42.118,200,13732,-4116,2131
2018-09-20 15:30:42.121,-6068,22448,2456,2117
2018-09-20 15:30:42.123,-6068,22448,2456,2097
2018-09-20 15:30:42.125,-6068,22448,-8596,2102
2018-09-20 15:30:42.128,11200,13180,-8596,2122
2018-09-20 15:30:42.130,11200,13180,-8596,2146
2018-09-20 15:30:42.132,-8452,15812,5336,2138
2018-09-20 15:30:42.134,-8452,15812,5336,2149
2018-09-20 15:30:42.137,-28,13636,-4000,2142
2018-09-20 15:30:42.139,-28,13636,-4000,2130
2018-09-20 15:30:42.141,-5408,22612,2088,2115
2018-09-20 15:30:42.143,-5408,22612,2088,2092
2018-09-20 15:30:42.146,-5408,22612,-8236,2106
2018-09-20 15:30:42.148,10976,12172,-8236,2128
2018-09-20 15:30:42.150,10976,12172,-8236,2134
2018-09-20 15:30:42.152,-8508,16232,4776,2137
2018-09-20 15:30:42.155,-8508,16232,4776,2149
2018-09-20 15:30:42.157,-428,13316,-3152,2145
2018-09-20 15:30:42.159,-428,13316,-3152,2131
2018-09-20 15:30:42.161,-4028,23200,1512,2120
2018-09-20 15:30:42.164,-4028,23200,1512,2099
2018-09-20 15:30:42.166,-4028,23200,-7220,2111
2018-09-20 15:30:42.168,10372,11924,-7220,2123
2018-09-20 15:30:42.171,10372,11924,-7220,2147
2018-09-20 15:30:42.173,-8452,16704,3924,2141
2018-09-20 15:30:42.175,-8452,16704,3924,2147
2018-09-20 15:30:42.178,-1036,13172,-2636,2145
2018-09-20 15:30:42.180,-1036,13172,-2636,2130
2018-09-20 15:30:42.182,-3236,23424,572,2110
2018-09-20 15:30:42.185,-3236,23424,572,2095
2018-09-20 15:30:42.187,9620,11416,-6352,2114
2018-09-20 15:30:42.189,9620,11416,-6352,2133
2018-09-20 15:30:42.191,9620,11416,3460,2152
2018-09-20 15:30:42.194,-8304,16896,3460,2140
2018-09-20 15:30:42.196,-8304,16896,3460,2144
2018-09-20 15:30:42.198,-1284,13212,-2060,2135
2018-09-20 15:30:42.200,-1284,13212,-2060,2124
2018-09-20 15:30:42.203,-2428,23496,-640,2101
2018-09-20 15:30:42.205,-2428,23496,-640,2094
2018-09-20 15:30:42.207,8724,11192,-5432,2119
2018-09-20 15:30:42.209,8724,11192,-5432,2136
2018-09-20 15:30:42.212,8724,11192,2828,2151
2018-09-20 15:30:42.214,-7824,17296,2828,2147
2018-09-20 15:30:42.216,-7824,17296,2828,2149
2018-09-20 15:30:42.219,-1852,13452,-1672,2127
2018-09-20 15:30:42.221,-1852,13452,-1672,2119
2018-09-20 15:30:42.223,-1116,23300,-1520,2098
2018-09-20 15:30:42.225,-1116,23300,-1520,2103
2018-09-20 15:30:42.228,7324,10768,-4172,2124
2018-09-20 15:30:42.230,7324,10768,-4172,2142
2018-09-20 15:30:42.234,7324,17272,2344,2145
2018-09-20 15:30:42.237,-7140,17272,2344,2134
2018-09-20 15:30:42.239,-2436,13696,-776,2134
2018-09-20 15:30:42.242,-2436,13696,-776,2104
2018-09-20 15:30:42.244,-80,23156,-2404,2097
2018-09-20 15:30:42.246,-80,23156,-2404,2104
2018-09-20 15:30:42.249,6204,10732,-3096,2129
2018-09-20 15:30:42.251,6204,10732,-3096,2141
2018-09-20 15:30:42.253,-6588,17332,1236,2146
2018-09-20 15:30:42.255,-6588,17332,1236,2141
2018-09-20 15:30:42.258,-6588,14164,76,2138
2018-09-20 15:30:42.260,-3040,14164,76,2129
2018-09-20 15:30:42.262,-3040,14164,76,2103
2018-09-20 15:30:42.265,1412,22608,-3636,2101
2018-09-20 15:30:42.267,1412,22608,-3636,2122
2018-09-20 15:30:42.270,4260,11016,-1416,2135
2018-09-20 15:30:42.273,4260,11016,-156,2141
2018-09-20 15:30:42.275,-5464,17132,-156,2139
2018-09-20 15:30:42.277,-5464,17132,-156,2135
2018-09-20 15:30:42.279,-3572,15108,840,2125
2018-09-20 15:30:42.282,-3572,15108,840,2109
2018-09-20 15:30:42.284,2924,21572,-4888,2098
2018-09-20 15:30:42.286,2924,21572,-4888,2106
2018-09-20 15:30:42.289,2504,11336,-88,2132
2018-09-20 15:30:42.291,2504,11336,-88,2143
2018-09-20 15:30:42.293,2504,11336,-872,2138
2018-09-20 15:30:42.295,-4644,16820,-872,2147
2018-09-20 15:30:42.298,-4644,16820,-872,2138
2018-09-20 15:30:42.300,-4304,15656,1412,2128
2018-09-20 15:30:42.304,-4304,15656,-5640,2092
2018-09-20 15:30:42.306,4116,20940,-5640,2112
2018-09-20 15:30:42.308,4116,20940,-5640,2122
2018-09-20 15:30:42.310,888,11540,904,2142
2018-09-20 15:30:42.313,888,11540,904,2149
2018-09-20 15:30:42.315,-3588,16540,-1672,2141
2018-09-20 15:30:42.317,-3588,16540,-1672,2141
2018-09-20 15:30:42.319,-4680,16464,1812,2125
2018-09-20 15:30:42.322,-4680,16464,1812,2121
2018-09-20 15:30:42.324,5336,20096,-6416,2093
2018-09-20 15:30:42.326,5336,20096,-6416,2111
2018-09-20 15:30:42.329,5336,20096,1888,2127
2018-09-20 15:30:42.331,-720,11976,1888,2139
2018-09-20 15:30:42.333,-720,11976,1888,2144
2018-09-20 15:30:42.336,-2608,16236,-2412,2143
2018-09-20 15:30:42.338,-2608,16236,-2412,2130
2018-09-20 15:30:42.340,-5452,17088,2312,2123
2018-09-20 15:30:42.342,-5452,17088,2312,2106
2018-09-20 15:30:42.345,6292,19436,-6776,2099
2018-09-20 15:30:42.347,6292,19436,-6776,2111
2018-09-20 15:30:42.351,-2064,12448,2692,2142
2018-09-20 15:30:42.354,-2064,12448,-2876,2147
2018-09-20 15:30:42.356,-1924,15880,-2876,2140
2018-09-20 15:30:42.359,-1924,15880,-2876,2127
2018-09-20 15:30:42.361,-5756,18228,2468,2117
2018-09-20 15:30:42.363,-5756,18228,2468,2108
2018-09-20 15:30:42.366,7392,18212,-7528,2105
2018-09-20 15:30:42.368,7392,18212,-7528,2119
2018-09-20 15:30:42.370,-3328,12952,3192,2140
2018-09-20 15:30:42.372,-3328,12952,3192,2142
2018-09-20 15:30:42.375,-1108,15292,-3428,2147
2018-09-20 15:30:42.377,-1108,15292,-3428,2142
2018-09-20 15:30:42.379,-1108,15292,3124,2138
2018-09-20 15:30:42.381,-6520,19152,3124,2107
2018-09-20 15:30:42.384,-6520,19152,3124,2089
2018-09-20 15:30:42.386,8728,17256,-8244,2112
2018-09-20 15:30:42.388,8728,17256,-8244,2121
2018-09-20 15:30:42.391,-4700,13400,3944,2149
2018-09-20 15:30:42.393,-4700,13400,3944,2144
2018-09-20 15:30:42.395,-516,15332,-3848,2140
2018-09-20 15:30:42.397,-516,15332,-3848,2138
2018-09-20 15:30:42.400,-516,19728,3232,2135
2018-09-20 15:30:42.402,-6184,19728,3232,2114
2018-09-20 15:30:42.404,-6184,19728,3232,2094
2018-09-20 15:30:42.407,9184,16144,-8296,2121
2018-09-20 15:30:42.409,9184,16144,-8296,2137
2018-09-20 15:30:42.411,-6056,13872,4608,2138
2018-09-20 15:30:42.413,-6056,13872,4608,2140
2018-09-20 15:30:42.416,-380,15036,-3792,2140
2018-09-20 15:30:42.418,-380,15036,-3792,2136
2018-09-20 15:30:42.420,-380,20232,2876,2126
2018-09-20 15:30:42.422,-5808,20232,2876,2112
2018-09-20 15:30:42.425,-5808,20232,-8356,2096
2018-09-20 15:30:42.427,9592,15804,-8356,2114
2018-09-20 15:30:42.429,9592,15804,-8356,2130
2018-09-20 15:30:42.432,-6312,14336,4720,2139
2018-09-20 15:30:42.434,-6312,14336,4720,2139
2018-09-20 15:30:42.436,-540,14220,-3804,2144
2018-09-20 15:30:42.438,-540,14220,-3804,2136
2018-09-20 15:30:42.441,-6324,21528,2784,2114
2018-09-20 15:30:42.443,-6324,21528,2784,2098
2018-09-20 15:30:42.445,-6324,14568,-8252,2103
2018-09-20 15:30:42.448,10516,14568,-8252,2129
2018-09-20 15:30:42.450,10516,14568,-8252,2138
2018-09-20 15:30:42.452,-7232,14668,4564,2142
2018-09-20 15:30:42.454,-7232,14668,4564,2141
2018-09-20 15:30:42.457,-364,14084,-3612,2149
2018-09-20 15:30:42.459,-364,14084,-3612,2132
2018-09-20 15:30:42.461,-5972,22232,2356,2121
2018-09-20 15:30:42.463,-5972,22232,2356,2098
2018-09-20 15:30:42.466,-5972,13420,-8264,2107
2018-09-20 15:30:42.468,10920,13420,-8264,2125
2018-09-20 15:30:42.470,10920,13420,-8264,2142
2018-09-20 15:30:42.473,-7888,15340,4636,2137
2018-09-20 15:30:42.475,-7888,15340,4636,2139
2018-09-20 15:30:42.477,-640,13728,-3336,2138
2018-09-20 15:30:42.479,-640,13728,-3336,2131
2018-09-20 15:30:42.482,-5208,22660,1960,2112
2018-09-20 15:30:42.484,-5208,22660,1960,2102
2018-09-20 15:30:42.486,10816,12848,-7764,2116
2018-09-20 15:30:42.489,10816,12848,-7764,2135
2018-09-20 15:30:42.491,10816,12848,4708,2146
2018-09-20 15:30:42.493,-8144,15852,4708,2138
2018-09-20 15:30:42.495,-8144,15852,4708,2143
2018-09-20 15:30:42.498,-856,13724,-2980,2145
2018-09-20 15:30:42.500,-856,13724,-2980,2123
2018-09-20 15:30:42.502,-4444,22880,1404,2104
2018-09-20 15:30:42.504,-4444,22880,1404,2092
2018-09-20 15:30:42.507,10036,12604,-7252,2112
2018-09-20 15:30:42.509,10036,12604,-7252,2129
2018-09-20 15:30:42.511,10036,12604,-7252,2142
2018-09-20 15:30:42.513,-7736,16000,4116,2148
2018-09-20 15:30:42.516,-7736,16000,4116,2146
2018-09-20 15:30:42.518,-1684,13420,-2396,2145
2018-09-20 15:30:42.520,-1684,13420,-2396,2131
2018-09-20 15:30:42.522,-3372,23292,244,2104
2018-09-20 15:30:42.525,-3372,23292,244,2096
2018-09-20 15:30:42.527,9632,11936,-6252,2109
2018-09-20 15:30:42.529,9632,11936,-6252,2136
2018-09-20 15:30:42.531,9632,11936,-6252,2139
2018-09-20 15:30:42.534,-7640,16364,3224,2136
2018-09-20 15:30:42.536,-7640,16364,3224,2145
2018-09-20 15:30:42.538,-2072,13536,-1744,2146
2018-09-20 15:30:42.540,-2072,13536,-1744,2120
2018-09-20 15:30:42.543,-2236,23528,-1016,2109
2018-09-20 15:30:42.545,-2236,23528,-1016,2097
2018-09-20 15:30:42.547,8828,11568,-5296,2116
2018-09-20 15:30:42.549,8828,11568,-5296,2129
2018-09-20 15:30:42.552,8828,11568,-5296,2139
2018-09-20 15:30:42.554,-7448,16720,2736,2140
2018-09-20 15:30:42.556,-7448,16720,2736,2138
2018-09-20 15:30:42.558,-2408,13492,-1060,2133
2018-09-20 15:30:42.561,-2408,13492,-1060,2123
2018-09-20 15:30:42.563,-1464,23244,-1564,2102
2018-09-20 15:30:42.565,-1464,23244,-1564,2105
2018-09-20 15:30:42.567,7904,11392,-4436,2120
2018-09-20 15:30:42.570,7904,11392,-4436,2136
2018-09-20 15:30:42.572,7904,11392,-4436,2151
2018-09-20 15:30:42.574,-6888,16856,2556,2138
2018-09-20 15:30:42.576,-6888,16856,2556,2135
2018-09-20 15:30:42.579,-2668,14124,-716,2134
2018-09-20 15:30:42.581,-2668,14124,-716,2120
2018-09-20 15:30:42.583,-256,22856,-2696,2097
2018-09-20 15:30:42.585,-256,22856,-2696,2102
2018-09-20 15:30:42.588,6508,11212,-3348,2119
2018-09-20 15:30:42.590,6508,11212,-3348,2135
2018-09-20 15:30:42.592,6508,11212,-3348,2138
2018-09-20 15:30:42.595,-6336,16684,1564,2138
2018-09-20 15:30:42.597,-6336,16684,1564,2138
2018-09-20 15:30:42.599,-2892,14220,-292,2131
2018-09-20 15:30:42.601,-2892,14220,-292,2113
2018-09-20 15:30:42.603,468,22376,-3172,2091
2018-09-20 15:30:42.606,468,22376,-3172,2108
2018-09-20 15:30:42.608,5108,12016,-2104,2129
2018-09-20 15:30:42.610,5108,12016,-2104,2143
2018-09-20 15:30:42.613,5108,12016,620,2141
2018-09-20 15:30:42.615,-5196,16396,620,2149
2018-09-20 15:30:42.617,-5196,16396,620,2144
2018-09-20 15:30:42.619,-4052,15076,296,2121
2018-09-20 15:30:42.622,-4052,15076,296,2111
2018-09-20 15:30:42.624,2144,21256,-4424,2096
2018-09-20 15:30:42.627,2144,21256,-4424,2112
2018-09-20 15:30:42.629,3044,12688,-396,2127
2018-09-20 15:30:42.631,3044,12688,-396,2142
2018-09-20 15:30:42.633,-3464,15764,-264,2149
2018-09-20 15:30:42.636,-3464,15764,-264,2139
2018-09-20 15:30:42.638,-3464,15764,-264,2140
2018-09-20 15:30:42.640,-5316,16000,1016,2119
2018-09-20 15:30:42.642,-5316,16000,1016,2100
2018-09-20 15:30:42.645,4120,19940,-6124,2101
2018-09-20 15:30:42.647,4120,19940,-6124,2115
2018-09-20 15:30:42.649,196,13388,1276,2134
2018-09-20 15:30:42.652,196,13388,1276,2139
2018-09-20 15:30:42.654,-1344,15316,-1684,2141
2018-09-20 15:30:42.656,-1344,15316,-1684,2138
2018-09-20 15:30:42.658,-1344,15316,1988,2133
2018-09-20 15:30:42.661,-6672,16604,1988,2108
2018-09-20 15:30:42.663,-6672,16604,1988,2092
2018-09-20 15:30:42.665,5448,19532,-6780,2099
2018-09-20 15:30:42.667,5448,19532,-6780,2115
2018-09-20 15:30:42.671,-1116,14120,2528,2146
2018-09-20 15:30:42.674,-1116,14660,-2480,2143
2018-09-20 15:30:42.677,-128,14660,-2480,2134
2018-09-20 15:30:42.679,-128,17540,2512,2126
2018-09-20 15:30:42.686,6696,17880,-7548,2110
2018-09-20 15:30:42.689,6696,17880,-7548,2130
2018-09-20 15:30:42.691,-2896,15336,3528,2145
2018-09-20 15:30:42.694,-2896,15336,3528,2140
2018-09-20 15:30:42.697,1312,13136,-3560,2141
2018-09-20 15:30:42.702,-8664,19488,2820,2112
2018-09-20 15:30:42.704,-8664,19488,2820,2099
2018-09-20 15:30:42.706,7732,16836,-7444,2110
2018-09-20 15:30:42.709,7732,16836,-7444,2137
2018-09-20 15:30:42.714,-3656,16036,3620,2139
2018-09-20 15:30:42.716,-3656,13740,164,2139
2018-09-20 15:30:42.718,-3940,13740,164,2129
2018-09-20 15:30:42.721,-3940,13740,164,2120
2018-09-20 15:30:42.724,-2396,21676,-2352,2097
2018-09-20 15:30:42.727,-2396,21676,-3180,2123
2018-09-20 15:30:42.731,5044,14008,-3180,2137
2018-09-20 15:30:42.734,-2568,16508,476,2143
2018-09-20 15:30:42.736,-2568,16508,472,2141
2018-09-20 15:30:42.738,-3724,12704,472,2136
2018-09-20 15:30:42.743,-3724,21980,-3200,2097
2018-09-20 15:30:42.746,-1284,21980,-3200,2106
2018-09-20 15:30:42.748,4384,13788,-2252,2106
2018-09-20 15:30:42.751,4384,13788,-2252,2144
2018-09-20 15:30:42.753,-1924,16176,-400,2136
2018-09-20 15:30:42.755,-1924,16176,-400,2140
2018-09-20 15:30:42.757,-5168,13232,1356,2144
2018-09-20 15:30:42.759,-5168,13232,1356,2132
2018-09-20 15:30:42.761,-5168,13232,1356,2104
2018-09-20 15:30:42.763,608,21092,-4432,2093
2018-09-20 15:30:42.766,608,21092,-4432,2106
2018-09-20 15:30:42.768,3284,13976,-1400,2120
2018-09-20 15:30:42.770,3284,13976,-1400,2143
2018-09-20 15:30:42.772,-1332,16312,-568,2138
2018-09-20 15:30:42.775,-1332,16312,-568,2141
2018-09-20 15:30:42.777,-1332,13808,2308,2146
2018-09-20 15:30:42.779,-6272,13808,2308,2134
2018-09-20 15:30:42.781,-6272,13808,2308,2121
2018-09-20 15:30:42.784,1664,21288,-5432,2094
2018-09-20 15:30:42.786,1664,21288,-5432,2108
2018-09-20 15:30:42.788,2424,13676,-544,2124
2018-09-20 15:30:42.791,2424,13676,-544,2149
2018-09-20 15:30:42.793,-356,15388,-1636,2140
2018-09-20 15:30:42.795,-356,15388,-1636,2145
2018-09-20 15:30:42.797,-7364,14128,2744,2135
2018-09-20 15:30:42.800,-7364,14128,2744,2129
2018-09-20 15:30:42.802,-7364,14128,2744,2109
2018-09-20 15:30:42.805,3080,20612,-6192,2112
2018-09-20 15:30:42.807,3080,20612,-6192,2124
2018-09-20 15:30:42.809,984,14816,816,2131
2018-09-20 15:30:42.811,984,14816,816,2139
2018-09-20 15:30:42.814,772,15504,-2360,2141
2018-09-20 15:30:42.816,772,15504,-2360,2140
2018-09-20 15:30:42.818,-8244,15048,3488,2133
2018-09-20 15:30:42.821,-8244,15048,3488,2122
2018-09-20 15:30:42.823,3940,20208,-6864,2093
2018-09-20 15:30:42.826,3940,20208,-6864,2108
2018-09-20 15:30:42.828,3940,14272,1184,2125
2018-09-20 15:30:42.830,356,14272,1184,2140
2018-09-20 15:30:42.832,356,14272,1184,2144
2018-09-20 15:30:42.835,916,14796,-3052,2146
2018-09-20 15:30:42.837,916,14796,-3052,2149
2018-09-20 15:30:42.839,-8536,15640,3668,2125
2018-09-20 15:30:42.841,-8536,15640,3668,2115
2018-09-20 15:30:42.844,4572,19600,-7044,2094
2018-09-20 15:30:42.846,4572,19600,-7044,2116
2018-09-20 15:30:42.848,-428,15092,1888,2119
2018-09-20 15:30:42.853,-428,15092,-3300,2136
2018-09-20 15:30:42.856,1564,14460,-3300,2143
2018-09-20 15:30:42.859,-8728,16988,3624,2127
2018-09-20 15:30:42.861,-8728,16988,3624,2116
2018-09-20 15:30:42.863,-8728,16988,-7632,2102
2018-09-20 15:30:42.865,5628,18444,-7632,2102
2018-09-20 15:30:42.868,5628,18444,-7632,2125
2018-09-20 15:30:42.870,-1480,15180,2336,2149
2018-09-20 15:30:42.873,-1480,15180,-3112,2139
2018-09-20 15:30:42.876,1512,13636,-3112,2141
2018-09-20 15:30:42.879,1512,13636,-3112,2134
2018-09-20 15:30:42.881,-8624,17984,3316,2119
2018-09-20 15:30:42.883,-8624,17984,-7548,2098
2018-09-20 15:30:42.886,6144,17976,-7548,2103
2018-09-20 15:30:42.888,6144,17976,-7548,2118
2018-09-20 15:30:42.890,-2540,15816,2752,2134
2018-09-20 15:30:42.892,-2540,15816,2752,2142
2018-09-20 15:30:42.895,2076,13056,-3588,2141
2018-09-20 15:30:42.897,2076,13056,-3588,2138
2018-09-20 15:30:42.900,-9052,18476,3288,2131
2018-09-20 15:30:42.902,-9052,18476,3288,2108
