0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-1464,-672,-672,-672,-3656,-3656,2428,2428,-1224,-1224,-1164,-1164,-1164,-2948,-2948,2228,2228,-1096,-1096,-1724,-1724,-2416,-2416,-2416,1860,1860,-816,-816,-2172,-2172,-1964,-1964,-1964,1720,1720,-888,-888,-2712,-2712,-2712,-1316,-1316,1356,1356,-488,-488,-3232,-3232,-664,-664,-664,1112,1112,-164,-164,-3676,-3676,-76,-76,-76,712,712,-48,-48,-4228,-4228,-4228,828,828,100,100,200,200,-4780,-4780,1404,1404,1404,-332,-332,492,492,-4860,-4860,1764,-884,-884,612,612,-5284,2336,2336,-1144,-1144,668,-5200,2548,2548,-1312,556,556,-5112,-5112,2736,-1456,-1456,396,-4920,-4920,2832,-1600,-1600,232,232,-4660,-4660,2736,2736,2736,-1544,-1544,-228,-228,-1408,-2780,-2780,2040,2040,2
-1020,-1020,-1812,-1812,-2472,-2472,1788,-788,-788,-788,-2492,-2492,-1580,-1580,1632,1632,1632,-608,-608,-2924,-2924,-1116,-1116,1296,1296,-324,-324,-324,-3476,-3476,-340,-340,952,952,-276,-276,-3820,-3820,180,180,604,604,-8,-8,-8,-4248,-4248,856,856,104,104,176,176,176,-4712,-4712,1240,1240,-192,-192,444,444,444,-4860,-4860,1712,1712,-552,-552,620,620,-5060,-5060,-5060,1960,1960,-896,-896,728,728,728,-5268,-5268,2436,2436,-1172,-1172,620,620,620,-5092,-5092,2644,2644,-1392,-1392,576,576,576,-5072,-5072,2776,2776,-1372,-1372,308,308,-4816,-4816,-4816,2860,2860,-1608,-1608,148,148,-4540,-4540,-4540,2744,2744,-1436,-1436,-128,-128,-4244,-4244,-4244,2
2692,2692,-1420,-748,-748,-3712,-3712,2568,2568,-1200,-1200,-1200,-1068,-1068,-3384,-3384,2424,2424,-1076,-1076,-1076,-1696,-1696,-2672,-2672,2020,2020,-868,-868,-1984,-1984,-1984,-2320,-2320,1896,1896,-836,-836,-2364,-2364,-2364,-1720,-1720,1576,1576,-632,-632,-3156,-3156,-3156,-868,-868,1112,1112,-204,-204,-3676,-3676,-3676,-208,-208,880,880,-168,-168,-3976,-3976,-3976,188,188,664,664,-92,-92,-4416,-4416,-4416,824,824,76,76,216,216,-4740,-4740,-4740,1244,1244,-180,-180,528,528,-5080,-5080,1956,1956,1956,-776,-776,672,672,-5344,-5344,2396,2396,-1100,-1100,-1100,752,752,-5212,-5212,2548,2548,-1336,-1336,632,632,632,-5252,-5252,2692,2692,-1340,-1340,400,400,400,2
-4972,-4972,2800,2800,-1468,144,144,144,-4772,-4772,2852,2852,-1384,-1384,-260,-260,-4284,-4284,-4284,2760,2760,-1548,-1548,-572,-572,-3848,-3848,-3848,2540,2540,-1140,-1140,-1140,-1140,-3384,-3384,2380,2380,2380,-1044,-1044,-1320,-1320,-2996,-2996,2188,2188,2188,-1004,-1004,-1736,-1736,-2576,-2576,1948,1948,1948,-720,-720,-2348,-2348,-2044,-2044,1776,1776,1776,-728,-728,-2796,-2796,-1372,-1372,1568,1568,-432,-432,-432,-3316,-3316,-852,-852,1192,1192,-184,-184,-184,-3652,-3652,-352,-352,1004,1004,-212,-212,-212,-4004,-4004,248,248,400,400,68,68,68,-4476,-4476,956,956,16,16,328,328,328,-4916,-4916,1784,1784,-672,-672,632,632,632,-5268,-5268,2268,-976,-976,664,2
664,664,-5216,-5216,2636,2636,-1412,-1412,612,612,-5216,-5216,2784,-1404,476,476,476,-5028,2952,2952,-1620,244,-4800,-4800,2844,2844,-1608,-288,-288,-4104,-4104,2780,-1408,-1408,-776,-776,-776,-3708,-3708,2524,2524,2524,-1160,-1160,-1040,-1040,-3288,-3288,-3288,2360,2360,-1012,-1012,-1900,-1900,-2568,-2568,2092,2092,-904,-904,-2108,-2108,-2108,-2116,-2116,1928,1928,-708,-708,-2848,-2848,-1484,-1484,-1484,1600,1600,-556,-556,-3112,-3112,-892,-892,-892,1248,1248,-252,-252,-3704,-3704,-300,-300,-300,928,928,-140,-140,-4120,-4120,128,128,128,640,640,20,20,-4732,-4732,1132,1132,1132,-4,-4,456,456,-5000,-5000,1588,1588,1588,-500,-500,652,652,-5272,-5272,2152,2152,2
-968,-968,-968,820,820,-5500,-5500,2540,2540,-1236,-1236,-1236,716,716,-5348,-5348,2700,2700,-1392,-1392,-1392,664,664,-5284,-5284,2920,2920,-1460,-1460,-1460,528,528,-5024,-5024,3056,3056,-1708,-1708,-1708,240,240,-4808,-4808,2904,2904,-1572,-1572,-1572,-8,-8,-4496,-4496,2868,-1528,-1528,-504,-504,-504,-4072,-4072,2688,2688,-1256,-1256,-976,-976,-3536,-3536,2484,2484,-1272,-1272,-1272,-1200,-1200,-3064,-3064,2244,2244,-1124,-1124,-1124,-1956,-1956,-2280,-2280,1820,1820,-768,-768,-768,-2748,-2748,-1604,-1604,1604,1604,-588,-588,-3172,-3172,-3172,-852,-852,1256,1256,-180,-180,-3668,-3668,-388,-388,-388,932,932,-60,-60,-4272,-4272,420,420,420,388,388,112,112,-4760,-4760,2
1048,1048,1048,-4,-4,404,404,-5044,-5044,-5044,1852,1852,-696,-696,680,680,-5340,-5340,-5340,2292,2292,-984,-984,736,736,-5348,-5348,2660,2660,2660,-1396,-1396,704,704,-5236,-5236,2856,2856,2856,-1364,-1364,520,520,-5208,-5208,2992,2992,2992,-1644,-1644,368,368,-4856,-4856,2892,2892,2892,-1604,-1604,28,28,-4652,-4652,3020,3020,3020,-1656,-1656,-548,-548,-3968,-3968,2692,2692,2692,-1308,-1308,-948,-948,-3544,-3544,2528,2528,2528,-1084,-1084,-1588,-1588,-2888,-2888,2248,2248,-1140,-1140,-1140,-1872,-1872,-2484,-2484,1988,1988,-840,-840,-840,-2644,-2644,-1656,-1656,1740,1740,-708,-708,-708,-2904,-2904,-1312,-1312,1556,1556,-356,-356,-356,-3504,-3504,-444,-444,1000,1000,2
-152,-152,-152,-4112,-4112,92,92,688,688,16,16,16,-4464,-4464,792,792,180,180,272,272,272,-4940,-4940,1368,1368,-340,-340,584,584,-5148,-5148,-5148,2044,2044,-796,-796,712,712,-5424,-5424,-5424,2344,2344,-1112,-1112,776,776,-5448,-5448,-5448,2808,2808,-1480,-1480,704,704,-5328,-5328,-5328,2936,2936,-1584,-1584,424,424,-5016,-5016,-5016,3012,3012,-1628,-1628,72,72,-4616,-4616,3016,3016,3016,-1692,-1692,-440,-440,-4092,-4092,2728,2728,2728,-1484,-1484,-748,-3720,2684,-1216,-1216,-1180,-1180,-3188,2292,2292,-1208,-1208,-1660,-2732,-2732,2124,2124,-900,-2420,-2420,-1952,-1952,1856,-748,-748,-2832,-2832,-1496,-1496,-1496,1684,1684,-428,-428,-428,-3308,-3308,-776,2
-776,1216,1216,1216,-236,-236,-3812,-3812,-216,-216,-216,1028,1028,-68,-68,-4340,-4340,-4340,460,460,356,356,248,248,-4836,-4836,1280,1280,1280,-52,-52,592,592,-5160,-5160,1848,1848,1848,-504,-504,728,728,-5456,-5456,2324,2324,2324,-944,-944,796,796,-5528,-5528,2872,2872,2872,-1412,-1412,676,676,-5484,-5484,3012,3012,3012,-1524,-1524,644,644,-5336,-5336,3108,3108,3108,-1640,-1640,500,500,-5032,-5032,3144,3144,3144,-1728,-1728,116,116,-4840,-4840,3152,3152,-1692,-1692,-1692,-268,-268,-4256,-4256,3000,3000,-1680,-1680,-1680,-492,-492,-3992,-3992,2840,2840,-1328,-1328,-1328,-1064,-1064,-3484,-3484,2552,2552,-1196,-1196,-1196,-1740,-2852,-2852,-1180,-1180,1392,1392,2
-560,-560,-560,-3356,-620,-620,920,920,920,-192,-192,-3600,-3600,-80,-80,-80,680,680,-108,-108,-3912,-3912,-3912,240,240,444,444,36,36,36,-4564,-4564,1248,1248,-452,-452,624,624,-4932,-4932,1904,1904,1904,-980,-980,684,684,-5144,-5144,2228,2228,2228,-1092,-1092,800,800,-5148,-5148,2480,2480,2480,-1468,-1468,652,652,-5152,-5152,2700,2700,2700,-1384,-1384,468,468,-4852,-4852,2736,2736,-1732,-1732,-1732,236,236,-4612,-4612,2720,2720,-1496,-1496,-1496,4,4,-4316,-4316,2752,2752,-1548,-1548,-1548,-496,-496,-3864,-3864,2492,2492,-1356,-1356,-1356,-856,-856,-3548,-3548,2276,2276,-1172,-1172,-1172,-1112,-1112,-2840,-2840,2052,2052,-972,-972,-972,-1920,-1920,2
-2324,-2324,1832,1832,-852,-852,-852,-2656,-2656,-1464,-1464,1416,1416,-340,-340,-3288,-3288,-3288,-748,-748,976,976,-72,-72,-3712,-3712,-3712,-156,-156,744,744,24,24,-4088,-4088,-4088,336,336,440,440,96,96,-4440,-4440,-4440,840,840,116,116,236,236,-4736,-4736,1292,1292,1292,-288,-288,592,592,-5040,-5040,-5040,2116,2116,-1012,-1012,840,840,-5184,-5184,-5184,2576,2576,-1424,-1424,752,752,-5216,-5216,-5216,2760,2760,-1368,-1368,576,576,-5012,-5012,-5012,2864,2864,-1580,-1580,328,328,-4856,-4856,-4856,2920,2920,-1568,-1568,-28,-28,-4476,-4476,2852,2852,2852,-1636,-1636,-424,-424,-4024,-4024,2680,2680,2680,-1252,-1252,-1040,-1040,-3140,-3140,-3140,2156,2156,2
-1136,-1136,-1648,-1648,-2692,-2692,2000,2000,2000,-852,-852,-2380,-2380,-1720,-1720,1692,1692,-652,-652,-2800,-1384,1492,1492,-344,-344,-3236,-3236,-896,1108,1108,-64,-3624,-3624,-340,-340,820,820,-64,-4184,-4184,216,328,328,172,172,172,-4496,-4496,1048,1048,1048,-16,-16,500,500,-5032,-5032,1464,1464,1464,-356,-356,732,732,-5164,-5164,2036,2036,-1036,-1036,788,788,788,-5336,-5336,2496,2496,-1380,-1380,-1380,600,600,-5252,-5252,2780,2780,-1436,-1436,-1436,504,504,-4828,-4828,2884,2884,-1700,-1700,244,244,-4808,-4808,2928,2928,-1588,-1588,-116,-116,-4360,-4360,2744,2744,2744,-1504,-1504,-652,-652,-3872,-3872,2516,2516,2516,-1288,-1288,-944,-3252,-3252,2348,2348,2
2348,-1160,-1160,-1692,-1692,-2572,-2572,2004,2004,2004,-916,-916,-2364,-2364,-1948,-1948,1780,1780,1780,-772,-772,-2812,-2812,-1472,-1472,1604,1604,-444,-444,-444,-3268,-3268,-960,-960,1248,1248,-112,-112,-112,-3660,-3660,-400,-400,972,972,-144,-144,-144,-4080,-4080,92,92,512,512,144,144,-4500,-4500,-4500,800,800,116,116,536,536,536,-4968,-4968,1560,1560,-388,-388,748,748,748,-5188,-5188,1956,1956,-948,-948,804,804,804,-5360,-5360,2436,2436,-1244,-1244,696,696,696,-5336,-5336,2736,2736,-1460,-1460,532,532,532,-5008,-5008,2904,2904,-1656,-1656,336,336,336,-4868,-4868,2864,2864,-1572,-1572,72,72,72,-4288,-4288,2880,2880,-1608,-1608,-532,-532,2
-3900,-3900,-3900,2624,2624,-1220,-1220,-1000,-1000,-3228,-3228,-3228,2312,2312,-1208,-1208,-1672,-1672,-2600,-2600,-2600,2064,2064,-880,-880,-2288,-2288,-1940,-1940,-1940,1744,1744,-672,-672,-2868,-2868,-1424,-1424,-1424,1512,1512,-320,-320,-3444,-3444,-672,-672,-672,1140,1140,-208,-208,-3872,-3872,-208,-208,-208,804,804,96,96,-4260,-4260,320,320,320,520,520,76,76,-4628,-4628,804,804,804,80,80,512,512,-5004,-5004,1380,1380,1380,-352,-352,820,820,-5140,-5140,1980,1980,-856,-856,-856,888,888,-5452,-5452,2332,2332,-1336,-1336,644,644,644,-5388,-5388,2700,2700,-1396,-1396,604,604,604,-5160,-5160,3016,3016,-1624,-1624,452,452,452,-4932,-4932,2916,2916,2
-1608,-1608,84,84,-4632,-4632,-4632,2944,2944,-1696,-1696,-472,-472,-3956,-3956,-3956,2652,2652,-1400,-1400,-876,-876,-3416,-3416,-3416,2368,2368,-1160,-1596,-1596,-2820,-2820,-2820,2132,2132,-888,-888,-2020,-2020,-2232,-2232,-2232,1800,1800,-792,-792,-2736,-2736,-1560,-1560,1528,1528,1528,-404,-404,-3312,-3312,-844,-844,1208,1208,-156,-156,-156,-3808,-3808,-304,-304,876,876,108,108,108,-4276,-4276,68,68,572,572,108,108,108,-4612,-4612,856,856,48,48,584,584,-4988,-4988,-4988,1608,1608,-456,-456,820,-5304,-5304,2044,-936,-936,852,852,-5376,2472,2472,-1284,740,740,-5332,-5332,2640,2640,-1416,-1416,684,684,-5332,2788,2788,-1400,-1400,588,588,588,-4976,2
-4976,2872,2872,-1616,-1616,356,356,356,-4844,-4844,2888,2888,-1516,-1516,64,64,64,-4316,-4316,2816,2816,-1584,-1584,-624,-624,-3828,-3828,2568,2568,-1288,-1288,-1012,-1012,-3300,-3300,2332,2332,2332,-1032,-1032,-1760,-1760,-2516,-2516,2072,2072,-984,-984,-984,-2288,-2288,-1924,-1924,1792,1792,-800,-800,-800,-2852,-2852,-1552,-1552,1572,1572,-412,-412,-412,-3280,-3280,-824,-824,1116,1116,-212,-212,-212,-3868,-3868,-108,-108,752,752,-16,-16,-4476,-4476,-4476,792,792,84,84,480,480,-4796,-4796,-4796,1312,1312,-260,-260,604,604,-5084,-5084,-5084,1904,1904,-804,-804,744,744,-5276,-5276,-5276,2272,2272,-1008,-1008,692,692,-5332,-5332,-5332,2660,2660,-1304,-1304,632,2
-1644,-1552,-1552,2812,-1808,-1808,-2272,-2272,-672,2308,2308,-1416,-1416,-2980,-32,-32,1824,1824,-932,-3676,-3676,952,952,952,1016,1016,-396,-396,-4140,-4140,-4140,1620,1620,460,460,12,12,-4688,-4688,2212,2212,2212,-212,-212,472,472,-5316,-5316,2792,2792,-596,-596,572,572,572,-5408,-5408,3204,3204,-916,-916,664,664,664,-5680,-5680,3788,3788,-1692,-1692,1084,1084,1084,-5768,-5768,4316,4316,-2068,-2068,852,852,-5452,-5452,-5452,4508,4508,-2396,-2396,672,672,-5012,-5012,-5012,4464,4464,-2692,-2692,360,360,-4416,-4416,-4416,4408,4408,-2724,-2724,164,164,-3840,-3840,-3840,4268,4268,-2800,-2800,-380,-380,-3080,-3080,-3080,3876,3876,-2664,-2664,-1112,-1112,-2028,-2028,3
-2028,3316,3316,-2300,-2300,-1580,-1580,-1420,-1420,-1420,2880,2880,-1976,-1976,-2072,-2072,-768,-768,-768,2312,2312,-1484,-1484,-2940,-2940,-52,-52,-52,1884,1884,-1144,-1144,-3472,-3472,852,852,852,1108,1108,-652,-652,-4228,-4228,1780,1780,1780,256,256,136,136,-4744,-4744,2292,2292,2292,-336,-336,512,512,-5320,-5320,3176,3176,3176,-840,-840,680,680,-5468,-5468,3580,3580,3580,-1500,-1500,900,900,-5624,-5624,4060,4060,4060,-2012,-2012,1148,1148,-5736,-5736,4316,4316,4316,-2336,-2336,948,948,-5308,-5308,-5308,4468,4468,-2544,-2544,676,676,-4836,-4836,4368,4368,4368,-2704,-2704,480,480,-4296,-4296,4032,4032,4032,-2692,-2692,-8,-8,-3508,-3508,3916,3916,3916,-2796,3
-2796,-404,-404,-2896,-2896,3756,3756,3756,-2592,-2592,-1100,-1100,-2072,-2072,3148,3148,-2388,-2388,-1480,-1480,-1480,-1224,-1224,2524,2524,-1684,-1684,-2268,-2268,-2268,-568,-568,1876,1876,-1052,-1052,-3280,-3280,-3280,592,592,1152,1152,-588,-588,-3964,-3964,-3964,1424,1424,424,424,-92,-92,-4396,-4396,-4396,2036,2036,-164,-164,468,468,-4820,-4820,-4820,2644,2644,-636,-636,660,660,-5484,-5484,-5484,3428,3428,-1328,-1328,812,812,-5536,-5536,-5536,3816,3816,-1768,-1768,1020,1020,-5516,-5516,-5516,4024,4024,-2100,-2100,1108,1108,-5288,-5288,-5288,4140,4140,-2428,-2428,1024,1024,-5180,-5180,-5180,4240,4240,-2492,-2492,608,608,-4536,-4536,-4536,4184,4184,-2696,-2696,352,352,-4152,-4152,3
-4152,4232,4232,-2796,-2796,156,156,-3652,-3652,-3652,3968,3968,-2748,-2748,-256,-256,-2996,-2996,-2996,3732,3732,-2572,-2572,-916,-916,-2172,-2172,-2172,3192,3192,-2424,-2424,-1312,-1312,-1488,-1488,-1488,2528,2528,-1784,-1784,-2224,-2224,-656,-656,-656,2052,2052,-1364,-1364,-2912,-2912,312,312,1396,1396,1396,-864,-864,-3600,-3600,1148,1148,560,560,560,-268,-268,-4320,-4320,1852,1852,44,44,44,156,156,-4804,2480,2480,-460,-460,-460,-5304,-5304,3160,3160,-1136,796,796,-5628,-5628,3824,3824,-1804,-1804,1008,1008,-5508,4068,4068,-2116,1132,1132,-5544,-5544,4080,4080,4080,-2236,-2236,968,968,968,-5224,-5224,4364,4364,-2604,-2604,-2604,736,736,-4676,-4676,4104,4104,-2776,3
-2776,252,-3976,-3976,4036,4036,-2832,-2832,132,132,132,-3544,-3544,3884,3884,-2876,-2876,-176,-176,-3084,-3084,-3084,3512,3512,-2372,-2372,-1164,-1164,-1804,-1804,-1804,2728,2728,-2080,-2080,-1728,-1728,-1012,-1012,-1012,2236,2236,-1792,-1792,-2116,-2116,-516,-516,-516,1764,1764,-1076,-1076,-3236,-3236,796,796,796,904,904,-500,-500,-4152,-4152,-4152,2080,2080,-12,-12,56,56,-4668,-4668,2404,2404,2404,-580,-580,520,520,-5152,-5152,-5152,3120,3120,-1280,-1280,1024,1024,-5740,-5740,-5740,3976,3976,-1696,-1696,980,980,-5600,-5600,4072,4072,4072,-2148,-2148,996,996,-5448,-5448,4340,4340,-2560,-2560,1132,1132,1132,-5224,-5224,4400,4400,-2820,-2820,-2820,644,644,-4468,-4468,4388,3
4388,-3032,-3032,-3032,320,320,-3836,-3836,4060,4060,-2932,-2932,-96,-96,-96,-3072,-3072,3508,3508,-2712,-2712,-2712,-608,-608,-2368,-2368,3220,3220,-2400,-2400,-2400,-1256,-1256,-1588,-1588,2712,2712,-2152,-2152,-1700,-1700,-1700,-872,-872,2188,2188,-1572,-1572,-1572,-2324,-2324,-192,-192,1568,1568,-1232,-1232,-2988,-2988,-2988,648,648,1016,1016,-696,-696,-3676,-3676,-3676,1404,1404,432,432,-420,-420,-4292,-4292,-4292,2032,2032,-172,-172,80,80,-4680,-4680,-4680,2836,2836,-1000,-1000,636,636,-5352,-5352,-5352,3460,3460,-1464,-1464,988,988,-5660,-5660,-5660,3964,3964,-1864,-1864,960,960,960,-5544,-5544,4072,4072,-2168,-2168,1276,1276,1276,-5744,-5744,4504,4504,-2648,-2648,1056,3
1056,1056,-5180,-5180,4536,4536,-2684,-2684,716,716,716,-4740,-4740,4280,4280,-2852,-2852,324,324,324,-4004,-4004,3996,3996,-2844,-2844,48,48,48,-3368,-3368,3796,3796,-2932,-2932,-320,-320,-320,-2648,-2648,3392,3392,-2592,-2592,-756,-756,-756,-1848,-1848,2784,2784,-2216,-2216,-1540,-1540,-1012,-1012,2128,2128,-1700,-1700,-2192,-2192,-420,-420,-420,1580,1580,-1156,-1156,-3080,-3080,916,916,916,868,868,-684,-684,-3684,-3684,1492,1492,1492,324,324,-348,-348,-4252,-4252,2104,2104,2104,-248,-248,308,308,-4680,-4680,2556,2556,2556,-692,628,628,-5108,-5108,3108,-1024,-1024,716,716,-5308,-5308,3620,3620,3620,-1732,-1732,964,964,-5644,-5644,4032,4032,-2104,-2104,-2104,3
1272,1272,-5760,-5760,4392,4392,-2456,-2456,1268,1268,1268,-5572,-5572,4576,4576,-2808,-2808,944,944,944,-4804,-4804,4300,4300,-2900,-2900,700,700,700,-4488,4336,-3024,556,556,-4104,-4104,4216,-2980,-2980,196,-3324,-3324,3736,3736,-2588,-2588,-776,-2208,-2208,-2208,3112,-2444,-2444,-1208,-1208,-1504,-1504,2644,2644,-2192,-2192,-2192,-1588,-1588,-1092,-1092,-1092,2352,2352,-1792,-1792,-2188,-2188,-468,-468,1984,1984,-1588,-1588,-1588,-2672,-2672,252,252,1320,1320,-1060,-1060,-3336,-3336,-3336,1036,1036,556,556,-416,-416,-4108,-4108,-4108,1744,1744,64,64,68,68,-4512,-4512,-4512,2296,2296,-324,-324,280,280,-4820,-4820,-4820,2856,2856,-940,-940,704,704,-5300,-5300,-5300,-5460,3
-5460,-5460,4312,4312,-2624,-2624,-2624,1088,1088,-5204,-5204,4432,4432,4432,-2940,-2940,1124,1124,-4880,-4880,-4880,4396,4396,-2892,-2892,768,768,-4480,-4480,4240,4240,-3008,-3008,-3008,472,472,-3816,4016,4016,-3032,-3032,84,84,-2984,-2984,3484,3484,3484,-2780,-2780,-716,-716,-2012,-2012,3052,3052,3052,-2532,-2532,-1432,-1432,-1224,-1224,-1224,2528,-1848,-1848,-1848,-2272,-2272,-212,-212,1716,1716,-1216,-1216,-1216,-3036,-3036,784,784,916,916,-760,-760,-760,-3692,-3692,1464,1464,156,156,-220,-220,-220,-4508,-4508,2380,2380,-320,-320,100,100,100,-4744,-4744,2616,2616,-532,-532,444,444,444,-4988,-4988,3164,3164,-1124,-1124,912,912,-5552,-5552,-5552,3736,3736,-1720,-1720,3
1092,1092,1092,-5560,-5560,3928,3928,-1872,-1872,1016,1016,-5500,-5500,-5500,4084,4084,-2304,-2304,1020,1020,1020,-5208,-5208,4392,4392,-2912,-2912,1096,1096,-4916,-4916,-4916,4404,4404,-3016,-3016,760,760,760,-4376,-4376,4116,4116,-3044,-3044,500,500,500,-3836,-3836,4020,4020,-3028,-3028,160,160,160,-3220,-3220,3704,3704,-2948,-2948,-352,-352,-352,-2396,-2396,3096,3096,-2540,-2540,-1128,-1128,-1128,-1504,-1504,2708,2708,-1948,-1948,-2032,-2032,-328,-328,-328,1716,1716,-1400,-1400,-2732,-2732,472,472,472,1112,1112,-872,-872,-3572,-3572,1224,1224,1224,592,592,-500,-500,-4192,-4192,2052,2052,2052,-84,-84,-4,-4,-4608,-4608,2520,2520,2520,-744,-744,524,524,-4908,-4908,3
2940,2940,2940,-1000,-1000,816,816,-5344,-5344,3404,3404,3404,-1544,-1544,1024,1024,-5632,-5632,4012,4012,4012,-2236,-2236,1148,1148,-5736,-5736,-5736,4444,4444,-2632,-2632,1088,1088,-5028,-5028,-5028,4496,-3088,-3088,-3088,960,960,-4496,-4496,4212,4212,-3024,-3024,-3024,496,496,-176,-176,1444,1444,-1000,-1000,-3416,-3416,-3416,1036,1036,812,812,-684,-684,-3816,-3816,-3816,1600,1600,100,100,-28,-28,-4580,-4580,2348,2348,-448,-448,-448,380,380,-4972,2920,-1132,-1132,732,732,-5476,-5476,3260,-2832,-2832,1148,1148,-3324,-3324,3976,3976,-3140,120,120,-3068,-3068,3696,-2932,-2932,-664,-664,-664,-2216,-2216,3128,3128,-2612,-2612,-2612,-1208,-1208,-1436,-1436,-1436,2616,2616,-2188,3
-2188,-1760,-1760,-1760,-664,-664,1996,1996,-1428,-1428,-2484,-2484,-2484,-40,-40,1548,1548,-1160,-1160,-3044,-3044,-3044,608,608,1020,1020,-772,-772,-3696,-3696,-3696,1488,1488,208,208,-148,-148,-4520,-4520,2284,2284,2284,-316,-316,348,348,-4864,2744,2744,-876,-876,728,728,-5316,-5316,-5316,3420,3420,-1320,-1320,1000,1000,-5592,-5592,3908,3908,3908,-2052,-2052,1296,1296,-5828,-5828,4164,4164,4164,-2396,-2396,1244,1244,-5548,-5548,-5548,4444,4444,-2796,-2796,956,956,-4760,-4760,-4760,4368,-3108,-3108,724,724,-4136,-4136,4096,4096,4096,-3072,-3072,140,140,-3284,-3284,-3284,3624,3624,-2820,-2820,-460,-460,-2308,-2308,-2308,3212,3212,-2652,-2652,-1088,-1088,-1476,-1476,2456,2456,3
2456,-1944,-1944,-2088,-2088,-128,-128,1492,1492,1492,-1160,-1160,-2956,-2956,560,560,984,984,984,-820,-820,-3628,-3628,1372,1372,1372,260,260,-256,-256,-4524,-4524,2276,2276,2276,-476,-476,256,256,-4828,-4828,2780,2780,2780,-1236,-1236,924,924,-5584,-5584,3788,3788,3788,-1724,-1724,1116,1116,-5756,-5756,4148,4148,4148,-2200,-2200,1408,1408,-5960,-5960,4592,4592,4592,-2520,-2520,1340,1340,-5512,-5512,4200,4200,4200,-2720,-2720,1252,1252,-5188,-5188,4408,4408,4408,-2948,-2948,884,884,-4716,-4716,4512,4512,4512,-3152,-3152,592,592,-4212,-4212,4300,4300,4300,-3128,-3128,540,540,-3824,-3824,4048,4048,4048,-3180,-3180,84,84,-3120,-3120,3780,3780,3780,-2916,-2916,-604,3
-604,-2240,-2240,3252,3252,-2656,-2656,-2656,-980,-980,-1624,-1624,2556,2556,-2196,-2196,-2196,-1628,-1628,-860,-860,2140,2140,-1652,-1652,-1652,-2372,-2372,-212,-212,1676,1676,-1332,-1332,-1332,-2856,-2856,532,532,1072,1072,-860,-860,-860,-3548,-3548,1328,1328,304,304,-224,-224,-224,-4296,-4296,2132,2132,-460,-460,456,456,456,-4992,-4992,2820,2820,-1104,-1104,820,820,-5380,-5380,-5380,3544,3544,-1528,-1528,960,960,-5420,-5420,-5420,3884,3884,-2196,-2196,1508,1508,-5840,-5840,-5840,4568,4568,-2748,-2748,1520,1520,-5744,-5744,-5744,4680,4680,-3020,-3020,1264,1264,-4972,-4972,4544,4544,-3156,-3156,796,796,796,-4212,-4212,4216,4216,-3236,-3236,476,476,-3712,-3712,-3712,3992,3992,3
-3084,-3084,0,0,-2860,-2860,-2860,3588,3588,-2856,-2856,-628,-628,-2100,-2100,-2100,3088,3088,-2684,-2684,-1028,-1028,-1592,-1592,-1592,2652,2652,-2200,-2200,-1500,-1500,-1036,-1036,-1036,2192,2192,-1752,-2236,-2236,-108,-108,1324,-1084,-1084,-3196,-3196,884,760,-712,-712,-3548,1176,1176,1176,432,432,-336,-4096,-4096,1988,1988,-264,784,784,-5388,-5388,3656,3656,3656,-1720,-1720,1012,1012,-5444,-5444,-5444,3748,3748,-1884,-1884,1108,1108,1108,-5336,-5336,3860,3860,-2300,-2300,1212,1212,1212,-5408,-5408,4376,4376,-2840,-2840,1100,1100,1100,-4876,-4876,4252,4252,-2924,-2924,896,896,896,-4612,-4612,4296,4296,-3236,-3236,-3236,808,808,-4092,-4092,4072,-3180,-3180,168,168,168,-3172,3
-3172,3744,3744,-3024,-3024,-256,-256,-256,-2484,-2484,3304,3304,-2776,-2776,-784,-784,-784,-1992,-1992,2860,2860,-2292,-2292,-1380,-1380,-1380,-956,-956,2108,2108,-1532,-1532,-2392,-2392,-2392,12,12,1528,1528,-948,-948,-3328,-3328,-3328,928,928,828,828,-536,-536,-3896,-3896,-3896,1780,1780,-132,-132,72,72,-4604,-4604,-4604,2464,2464,-692,-692,484,484,-5128,-5128,-5128,3124,3124,-1244,-1244,900,900,-5416,-5416,-5416,3732,3732,-1920,-1920,1144,1144,-5476,-5476,-5476,4108,4108,-2456,-2456,1396,1396,-5520,-5520,4400,4400,4400,-2932,-2932,1324,1324,-5360,-5360,4528,4528,4528,-3152,-3152,952,952,-4696,-4696,4440,4440,4440,-3288,-3288,800,800,-4104,-4104,4232,4232,2744,2744,3
