0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
788,788,788,-3428,-3428,-1688,-1688,-60,-60,796,796,796,-3748,-3748,-1308,-1308,-364,-364,988,988,988,-3904,-3904,-808,-808,-672,948,948,948,-4192,-4192,-424,-424,-728,-728,808,808,-4404,-4404,-4404,-180,-180,-764,-764,792,792,-4564,-4564,-4564,164,164,-768,-768,484,484,-4508,-4508,-4508,544,544,-1064,-1064,420,420,-4724,-4724,-4724,960,960,-852,-852,152,152,-4744,-4744,-4744,900,900,-852,-852,-16,-16,-4600,-4600,-4600,1172,1172,-780,-780,-420,-420,-4520,-4520,-4520,896,896,-456,-456,-756,-756,-4164,-4164,-4164,928,928,-256,-256,-1400,-1400,-3656,-3656,716,716,-44,-44,-1716,-1716,-1716,-3412,-3412,616,616,248,248,-2380,744,-3316,-3316,2
-1812,-1812,8,8,840,840,-3548,-1344,-1344,-1344,-244,-244,828,828,828,-3852,-3852,-1236,-1236,-604,-604,-604,888,888,-4016,-4016,-700,-700,-796,-796,916,916,916,-4292,-4292,-428,-428,-688,-688,992,992,-4400,-4400,-4400,-172,-172,-736,-736,796,796,-4688,-4688,-4688,96,96,-808,-808,568,568,-4564,-4564,-4564,536,536,-1180,-1180,520,520,-4776,-4776,1004,1004,1004,-760,-760,36,36,-4572,-4572,1208,1208,1208,-912,-912,-224,-224,-4460,-4460,768,768,768,-448,-448,-836,-836,-4240,-4240,976,976,976,-456,-456,-1160,-1160,-4032,-4032,1004,1004,1004,-80,-80,-1484,-1484,-3652,-3652,808,808,808,120,120,-2196,-2196,-3076,-3076,328,328,328,396,2
396,-2668,-2668,-2432,-2432,252,252,252,692,692,-3364,-3364,-1956,-1956,0,0,0,636,636,-3516,-3516,-1508,-1508,-252,-252,-252,852,852,-3840,-3840,-1076,-1076,-680,-680,-680,864,864,-4096,-4096,-548,-548,-688,-688,-688,828,828,-4380,-4380,-308,-308,-784,-784,748,748,748,-4624,-4624,184,184,-776,-776,640,640,336,336,-920,-920,540,-4680,-4680,836,-872,-872,192,192,-4716,-4716,888,-900,-900,72,72,-4692,1148,1148,-760,-760,-760,-484,-484,-4460,-4460,812,812,812,-464,-464,-696,-696,-4252,-4252,1096,1096,1096,-376,-376,-1124,-1124,-3948,-3948,736,736,736,-108,-108,-1776,-1776,-3440,-3440,684,684,684,172,172,-2348,-2348,-2996,-2996,2
388,388,312,312,312,-2640,-2640,-2452,-2452,200,200,652,652,652,-3236,-3236,-2132,-2132,24,24,716,716,716,-3416,-3416,-1740,-1740,-84,-84,760,760,760,-3692,-3692,-1360,-1360,-316,-316,824,824,824,-3880,-3880,-1044,-1044,-584,-584,844,844,844,-4192,-4192,-476,-476,-728,-728,952,952,952,-4424,-4424,-344,-344,-904,-904,848,848,848,-4440,-4440,72,72,-844,-844,744,744,-4672,-4672,-4672,296,296,-872,-872,584,584,-4604,-4604,-4604,784,784,-1028,-1028,444,444,-4888,-4888,-4888,984,984,-844,-844,96,96,-4696,-4696,1332,1332,1332,-948,-948,-220,-220,-4656,-4656,968,968,968,-492,-492,-632,-632,-4336,-4336,1052,1052,-500,-500,-988,2
-988,-4188,-4188,1076,1076,1076,-232,-232,-1412,-3880,-3880,888,888,-160,-160,-160,-1480,-1480,-3732,-3732,1080,1080,-52,-52,-1972,-1972,-1972,-3316,-3316,504,504,236,236,-2520,-2520,-2520,-2696,-2696,396,396,424,424,-3176,-3176,-3176,-2284,-2284,544,544,736,736,-4620,-4620,524,524,-1088,-1088,-1088,416,416,-4848,-4848,956,956,-836,-836,152,152,-4848,-4848,-4848,1228,1228,-1016,-1016,12,12,-4768,-4768,-4768,1000,1000,-524,-524,-552,-552,-4432,-4432,-4432,964,964,-604,-604,-848,-848,-4252,-4252,-4252,1124,1124,-116,-116,-1376,-1376,-3860,-3860,-3860,800,800,-184,-184,-1828,-1828,-3484,-3484,-3484,628,628,268,268,-2600,-2600,-2652,-2652,-2652,320,320,572,2
572,-3060,-3060,-2252,-2252,-2252,160,160,724,724,-3352,-3352,-1720,-1720,-1720,24,828,828,-3856,-3856,-1212,-1212,-1212,-420,-420,952,952,-3896,-3896,-860,-860,-648,-648,952,952,-4352,-4352,-4352,-412,-412,-776,-776,1088,1088,-4432,-4432,-176,-176,-176,-848,-848,872,872,-4556,-4556,156,156,156,-772,-772,804,804,-4708,-4708,572,572,572,-1112,-1112,552,552,-4716,-4716,908,908,908,-996,-996,152,152,-4744,-4744,1148,1148,1148,-1004,-1004,-32,-32,-4632,-4632,916,916,916,-508,-508,-560,-560,-4432,-4432,964,964,964,-512,-512,-956,-956,-4204,-4204,1036,1036,1036,-248,-248,-1232,-1232,-3948,-3948,804,804,-152,-152,-152,-1504,-1504,-3736,-3736,1020,2
1020,-80,-80,-80,-1956,-1956,-3396,-3396,544,544,320,-2480,-2672,-2672,288,512,512,-3016,-3016,-2304,32,32,868,868,-3340,-3340,-1836,-80,-80,752,752,-3712,-1320,-1320,-1320,-508,-508,1000,1000,-3916,-3916,-3916,-780,-780,-604,-604,-604,956,956,-4372,-4372,-472,-472,-472,-792,-792,1056,1056,-4372,-4372,-4372,-244,-796,-796,320,320,-4868,-4868,1044,1044,1044,-1076,-1076,176,176,-4764,-4764,1296,1296,-984,-984,-144,-144,-144,-4588,-4588,916,916,-552,-552,-748,-748,-4296,-4296,-4296,1076,1076,-544,-544,-1036,-1036,-3956,-3956,-3956,868,868,-164,-164,-1424,-1424,-3668,-3668,984,984,984,-32,-32,-1900,-1900,-3388,-3388,588,588,588,196,196,-2428,-2428,2
-2812,-2812,276,276,276,468,468,-2884,-2884,-2368,-2368,0,0,0,804,804,-3172,-3172,-1980,-1980,-68,-68,-68,672,672,-3544,-3544,-1444,-1444,-300,-300,-300,1020,1020,-3880,-3880,-968,-968,-680,-680,-680,928,928,-4344,-4344,-484,-484,-776,-776,-776,1044,1044,-4404,-4404,-208,-208,-748,-748,-748,828,828,-4756,-4756,172,-928,-928,680,680,680,-4656,-4656,752,752,-1088,-1088,484,484,484,-4848,-4848,900,900,-872,-872,180,180,180,-4748,-4748,1152,1152,-1020,-1020,28,28,28,-4716,-4716,1104,1104,-756,-756,-292,-292,-292,-4544,-4544,812,812,-492,-492,-596,-596,-4336,-4336,-4336,1028,1028,-436,-436,-964,-964,-4044,-4044,-4044,832,832,-188,2
-188,-1284,-1284,-3832,-3832,-3832,916,916,-108,-108,-1692,-1692,-3628,-3628,-3628,696,696,336,336,-2320,-2320,-2932,-2932,-2932,192,192,448,448,-2736,-2736,-2532,-2532,164,164,164,856,856,-3136,-3136,-2068,-2068,-64,-64,-64,724,724,-3456,-3456,-1656,-1656,-248,-248,-248,896,896,-3820,-3820,-1128,-1128,-652,-652,-652,948,948,-3968,-3968,-672,-672,-836,-836,-836,980,980,-4268,-4268,-428,-428,-752,-752,-752,908,908,-4540,-4540,-108,-108,-832,-832,-832,988,988,-4516,-4516,332,332,-1000,-1000,-1000,672,672,-4800,-4800,700,700,700,-916,-916,388,388,-4880,-4880,1184,1184,1184,-992,-992,8,8,-4544,-4544,872,872,-408,-408,-168,-168,-1412,-1412,2
-1412,-3812,-3812,716,716,112,112,-1916,-3220,-3220,488,488,176,176,-2316,-2316,-2316,-2872,-2872,364,364,436,436,436,-3068,-3068,-2148,-2148,-48,-48,736,736,736,-3352,-3352,-1744,-1744,-136,-136,924,924,-3764,-3764,-784,-784,-748,-748,-748,1120,1120,-4312,-312,-312,-312,-840,-840,908,908,-4652,-4652,-24,-24,-848,792,-4576,-4576,304,304,-992,620,620,-4672,768,768,-920,-920,524,524,-4896,-4896,832,832,-1060,-144,-144,-4692,-4692,876,876,-380,-380,-1096,-1096,-4104,-4104,-4104,872,872,-236,-236,-236,-1544,-1544,-3648,-3648,840,840,36,36,36,-1896,-1896,-3260,-3260,448,448,308,308,308,-2256,-2256,-2768,-2768,224,224,624,624,624,2
-3052,-2404,-2404,72,72,792,792,-3192,-3192,-2084,-2084,-2084,-104,-104,828,828,-3568,-1676,-1676,-1676,-204,1132,1132,-3836,-3836,-1284,-1284,-1284,-556,-556,968,968,-3964,-3964,-924,-924,-572,-572,-572,1084,1084,-4248,-4248,-716,-716,-812,-812,-812,1020,1020,-4360,-4360,-284,-284,-748,-748,-748,976,976,-4576,-4576,192,192,-932,-932,-932,744,744,-4680,-4680,592,592,-964,-964,-964,520,520,-4800,-4800,792,792,-980,-980,-980,180,180,-4716,-4716,1132,1132,-928,-928,-80,-80,-4672,864,864,864,-440,-440,-404,-404,-4416,-4416,768,768,768,-388,-388,-696,-696,-4304,-4304,864,864,864,-244,-244,-1216,-1216,-3900,-3900,824,824,36,36,36,-1836,2
-1836,-3452,-3452,588,588,436,436,436,-2260,-2260,-2828,-2828,260,260,596,596,596,-2992,-2992,-2368,-2368,20,20,608,608,608,-3476,-3476,-1732,-1732,-352,-352,1108,1108,1108,-3732,-3732,-1120,-1120,-516,-516,1080,1080,1080,-4060,-4060,-896,-896,-704,-704,1228,1228,-4268,-4268,-4268,-532,-532,-864,-864,916,916,-4476,-4476,-4476,-188,-188,-804,-804,852,852,-4684,-4684,-4684,276,276,-844,-844,448,448,-4848,-4848,-4848,720,720,-884,-884,268,268,-4732,-4732,1072,1072,-860,-860,-860,44,-4624,-4624,888,888,-428,-428,-292,-292,-292,-4492,-4492,732,732,-396,-396,-740,-740,-740,-4148,-4148,632,632,-40,-40,-1440,-1440,-1440,-3748,-3748,776,112,112,2
-1864,-1864,-1864,-3420,-3420,520,520,292,-2192,-2192,-2980,-2980,-2980,332,332,492,492,-2708,-2708,-2568,-2568,36,36,36,868,868,-3148,-3148,-2268,-2268,-76,-76,-76,812,812,-3364,-3364,-1764,-1764,-260,-260,-260,1164,1164,-3652,-3652,-1384,-1384,-504,-504,1020,1020,1020,-3932,-3932,-1016,-1016,-572,-572,1200,1200,1200,-4348,-4348,-596,-596,-716,-716,912,912,912,-4500,-4500,-260,-260,-672,-672,912,912,912,-4536,-4536,336,336,-856,-856,560,560,560,-4764,-4764,612,612,-828,-828,364,364,364,-4784,-4784,804,804,-560,-560,-224,-224,-224,-4412,-4412,776,776,-272,-272,-724,-724,-4244,-4244,-4244,820,820,-100,-100,-1064,-1064,-4052,-4052,-4052,612,2
612,8,8,-1432,-1432,-3776,-3776,132,-1856,-1856,-3432,-3432,468,460,460,-2192,-2192,-3020,244,244,516,516,-2620,-2648,-2648,164,164,872,872,-3688,-3688,-60,-60,-836,-836,812,812,812,-4716,-4716,288,288,-760,-760,-760,468,468,-4724,-4724,616,616,-816,-816,-816,168,168,-4760,-4760,908,908,-568,-568,-568,-212,-212,-4500,-4500,648,648,-320,-320,-320,-440,-440,-4324,-4324,788,788,-280,-280,-280,-956,-956,-4032,-4032,688,688,52,52,52,-1316,-1316,-3984,-3984,792,792,152,152,152,-1784,-1784,-3548,-3548,468,468,496,496,496,-2328,-2328,-2856,-2856,292,292,656,656,656,-2836,-2836,-2580,-2580,88,88,876,876,-3288,-3288,-3288,2
-2200,-2200,-8,-8,932,932,-3492,-3492,-3492,-1644,-1644,-164,1116,1116,-3728,-3728,-3728,-1316,-1316,-572,-572,1100,1100,-4104,-4104,-4104,-992,-992,-708,-708,1076,1076,-4464,-4464,-4464,-464,-464,-740,-740,864,864,-4560,-4560,-4560,120,120,-896,-896,688,688,-4672,-4672,-4672,532,532,-784,-784,400,-4596,-4596,512,512,512,-792,-792,260,260,-4776,-4776,820,820,-480,-480,-480,-308,-308,-4268,-4268,632,632,-300,-300,-300,-808,-808,-4112,-4112,572,572,36,36,-1156,-1156,-1156,-3916,-3916,624,624,-68,-68,-1588,-1588,-1588,-3812,-3812,788,788,252,252,-1888,-1888,-1888,-3348,-3348,512,512,404,404,-2224,-2224,-2224,-2904,-2904,216,216,576,576,-2712,2
-2712,-2712,-2620,-2620,36,36,816,816,-3148,-3148,-2196,-2196,-2196,16,16,876,876,-3544,-3544,-1820,-1820,-1820,-292,-292,1104,1104,-3600,-3600,-1332,-1332,-1332,-468,-468,1020,1020,-3984,-3984,-912,-912,-912,-432,-432,1084,1084,-4168,-4168,-844,-844,-656,-656,940,940,940,-4400,-4400,-404,-404,-524,-524,-524,872,872,-4520,-4520,-204,-204,-680,-680,-680,720,720,-4508,-4508,356,356,-664,-664,-664,460,460,-4548,-4548,564,564,-764,-764,-764,148,148,-4588,-4588,860,860,-604,-604,-260,-260,-260,-4428,-4428,544,544,-288,-288,-620,-620,-620,-4232,-4232,760,760,-160,-160,-980,-980,-980,-4040,-4040,448,448,84,84,-1424,-1424,-1424,-3796,-3796,656,2
656,184,184,-1732,-1732,-1732,-3504,-3504,444,444,444,444,-2304,-2304,-2888,-2888,-2888,196,196,648,648,-2756,-2756,-2756,-2584,-2584,96,96,940,940,-3184,-3184,-3184,-2252,-2252,-20,-20,796,796,-3328,-3328,-3328,-1744,-1744,-276,-276,1076,1076,-3700,-3700,-3700,-1292,-1292,-456,-456,972,972,-3940,-3940,-3940,-1044,-1044,-580,-580,1020,1020,-4364,-4364,-4364,-536,-536,-500,-500,748,748,-4468,-4468,-204,-204,-204,-680,-680,716,716,-4456,380,380,-644,-644,536,-4752,-4752,360,-728,-728,192,-4676,-4676,792,-560,-560,-188,-188,-4464,692,692,-184,-516,-4272,760,760,760,-232,-232,-944,-944,-4152,-4152,-4152,484,484,56,56,536,-2552,-2552,-2856,-2856,2
276,276,724,724,-2832,-2628,-2628,-68,-68,864,864,864,-3348,-3348,-2012,-2012,-44,-44,-44,844,844,-3476,-3476,-1628,-1628,-480,-480,-480,1068,1068,-3828,-3828,-1140,-1140,-476,-476,968,968,-4060,-4060,-1080,-1080,-648,-648,1072,1072,1072,-4328,-4328,-492,-492,-560,-560,912,912,912,-4452,-4452,-332,-332,-528,-528,840,840,840,-4604,-4604,72,72,-748,-748,596,596,596,-4628,-4628,372,372,-620,-620,360,360,360,-4752,-4752,440,440,-760,-760,-32,-32,-32,-4620,-4620,648,648,-516,-516,-152,-152,-152,-4440,-4440,572,572,-268,-268,-532,-532,-4328,-4328,-4328,812,812,-180,-180,-948,-948,-4124,-4124,-4124,572,572,8,8,-1408,-1408,-3956,2
-3956,-3956,804,156,156,-1812,-1812,-3604,-3604,528,528,412,412,412,-1936,-1936,-3148,-3148,448,448,732,732,732,-2744,-2744,-2840,-2840,244,244,892,892,-2976,-2976,-2976,-2572,-2572,56,56,848,848,-3268,-3268,-3268,-2168,-2168,80,80,1052,1052,-3560,-3560,-3560,-1440,-1440,-416,-416,1096,1096,-3968,-3968,-3968,-1248,-1248,-500,-500,1044,1044,-4184,-4184,-4184,-980,-980,-544,-544,992,992,-4416,-4416,-4416,-560,-560,-452,-452,908,908,-4532,-4532,-4532,-412,-412,-632,-632,692,692,-4584,-4584,312,312,312,-700,-700,504,504,-4716,-4716,416,416,-676,-676,-676,308,308,-4848,-4848,864,864,-592,-592,-68,-68,-68,-4536,-4536,500,500,-196,-196,-412,2
-412,-412,-4296,-4296,792,-60,-60,-924,-924,-4276,-4276,-4276,508,508,72,72,-1200,-1200,-3980,-3980,-3980,624,624,140,140,-1704,-1704,-3716,-3716,-3716,524,524,528,528,-1964,-1964,-3276,-3276,-3276,312,312,500,500,-2396,-2396,-2996,-2996,328,328,328,736,736,-2888,-2888,-2820,-2820,-2820,44,44,872,872,-3104,-3104,-2364,-2364,64,64,64,876,876,-3328,-3328,-2088,-2088,-200,-200,1064,1064,1064,-3640,-3640,-1576,-1576,-468,-468,1148,1148,1148,-3924,-3924,-1204,-1204,-404,-404,1088,1088,1088,-4124,-4124,-864,-864,-592,-592,948,948,948,-4424,-4424,-428,-428,-604,-604,908,908,908,-4556,-4556,108,108,-672,-672,512,512,512,-4740,328,328,-808,2
-808,-808,240,240,-4800,-4800,856,856,-492,-492,-104,-104,648,648,-240,-240,-440,-4400,-4400,880,880,-268,-888,-888,-4312,-4312,692,-4,-4,-1440,-1440,-3904,672,672,296,296,296,-1772,-1772,-3580,-3580,580,580,580,532,532,-2076,-2076,-3188,-3188,-3188,348,348,716,716,-2744,-2744,-2752,-2752,148,148,828,828,-3148,-3148,-3148,-2400,-2400,96,96,904,904,-3392,-3392,-2076,-2076,-2076,-132,-132,1104,1104,-3592,-3592,-1584,-1584,-1584,-372,-372,1152,1152,-3872,-3872,-1208,-1208,-1208,-420,-420,1252,1252,-4072,-4072,-1008,-1008,-1008,-536,-536,920,920,-4544,-4544,-380,-380,-380,-436,-436,1004,1004,-4664,-4664,16,16,16,-708,-708,696,696,-4756,-4756,2
352,352,-676,-676,-676,596,596,-4768,-4768,532,532,-852,-852,-852,284,284,-4832,-4832,888,888,-576,-576,-576,-36,-36,-4716,-4716,624,624,-296,-296,-296,-440,-440,-4536,-4536,896,896,-380,-380,-380,-832,-832,-4316,-4316,680,680,-8,-8,-8,-1052,-1052,-4100,620,620,76,76,76,-1600,-3828,-3828,-3828,672,672,464,464,-1816,-1816,-3500,-3500,396,396,492,492,492,-2352,-2352,-3008,-3008,344,344,768,768,768,-2924,-2924,-2408,-2408,140,140,892,892,892,-3424,-3424,-2100,-2100,-112,-112,1172,1172,-3604,-3604,-3604,-1564,-1564,-508,-508,1224,1224,-3932,-3932,-3932,-1224,-1224,-708,-708,1116,1116,-4224,-4224,-4224,-800,-800,-716,-716,1072,1072,2
-4432,-4432,-4432,-380,-380,-628,-628,960,960,-4708,-4708,-4708,292,292,-844,-844,612,612,-4840,-4840,-4840,404,404,-756,-756,388,388,-4896,-4896,868,868,868,-680,-680,124,124,-4836,-4836,-4836,724,724,-292,-292,-224,-224,-4652,-4652,-4652,932,932,-388,-388,-668,-668,-4432,-4432,788,788,788,48,48,-1064,-1064,-4144,-4144,836,836,836,12,12,-1552,-1552,-3904,-3904,648,648,648,452,452,-1880,-1880,-3488,-3488,448,448,448,624,624,-2528,-2528,-3028,-3028,452,452,736,736,736,-2832,-2832,-2632,-2632,44,44,864,864,864,-3268,-3268,-2044,-2044,-44,-44,1136,1136,1136,-3516,-3516,-1936,-1936,-448,-448,1136,1136,1136,-3756,-3756,-1264,-1264,2
-536,-536,1304,1304,1304,-4140,-4140,-1004,-1004,-644,-644,1072,1072,1072,-4372,-4372,-436,-436,-628,-628,1104,1104,1104,-4580,-4580,-92,-92,-868,-868,896,896,-4744,-4744,-4744,432,432,-820,-820,696,696,-4844,-4844,-4844,516,516,-884,-884,368,368,-4972,-4972,-4972,948,948,-800,-800,100,100,-4748,-4748,-4748,740,740,-516,-516,-420,-420,-4568,-4568,-4568,864,864,12,12,-1048,-1048,-4272,-4272,768,768,768,-8,-8,-1280,-1280,-3924,-3924,812,812,292,292,-1652,-3648,504,504,460,460,-2224,-3240,-3240,420,420,716,-2600,-2600,-3012,-3012,0,864,864,-3216,-3216,-2228,80,80,1104,1104,-3428,-3428,-3428,-2060,-2060,-300,-300,1260,1260,1260,-3716,2
-3716,-1508,-1508,-1508,-464,-464,1200,1200,-3904,-3904,-3904,-1168,-1168,-568,-568,1320,1320,-4232,-4232,-4232,-768,-768,-660,-660,1124,1124,-4604,-4604,-172,-172,-172,-628,-628,1076,1076,-4680,-4680,160,160,160,-904,-904,700,700,-4948,-4948,492,492,492,-752,-752,544,544,-4992,-4992,1104,1104,1104,-904,-904,204,204,-4944,-4944,928,928,928,-468,-468,8,8,-4788,-4788,848,848,848,-612,-612,-400,-400,-4556,-4556,1016,1016,1016,-340,-340,-812,-812,-4372,-4372,740,740,740,-160,-160,-1132,-1132,-4156,-4156,924,924,120,120,120,-1552,-1552,-3888,-3888,804,804,428,428,428,-2000,-2000,-3420,-3420,540,540,720,720,1004,-3400,-3400,-3400,-1784,-1784,2
-108,-108,1104,1104,-3724,-3724,-1452,-1452,-384,-384,-384,1040,1040,-3808,-3808,-3808,-1076,-1076,-516,-516,1096,1096,1096,-4008,-4008,-868,-868,-600,-600,-600,784,784,-4356,-4356,-152,-152,-984,-984,672,672,-4556,-4556,-4556,308,308,-840,-840,564,564,-4524,-4524,328,328,328,-960,-960,332,332,-4656,-4656,904,904,904,-868,-868,-32,-32,-4416,-4416,580,580,580,-576,-576,-276,-276,-4460,-4460,756,756,756,-468,-468,-796,-796,-4092,-4092,532,532,532,-92,-92,-1112,-1112,-4112,-4112,636,636,-52,-52,-52,-1488,-1488,-3700,-3700,716,716,268,268,268,-1644,-1644,-3368,-3368,404,404,432,432,432,-2336,-2336,-2812,-2812,180,180,792,792,792,2
-2820,-2820,-2484,-2484,-104,-104,856,856,856,-3300,-3300,-1932,-1932,-320,-320,1188,1188,-3596,-3596,-3596,-1508,-1508,-516,-516,1140,1140,-3876,-3876,-3876,-1232,-1232,-632,-632,1156,1156,-4196,-4196,-4196,-792,-792,-772,-772,1072,1072,-4296,-4296,-4296,-440,-440,-672,-672,1024,1024,-4432,-4432,-4432,-240,-240,-876,-876,872,872,-4656,-4656,-4656,292,292,-964,-964,464,464,-4760,-4760,-4760,884,884,-968,-968,72,72,72,-4668,-4668,536,536,-472,-472,-188,-188,-4416,-4416,-4416,812,812,-344,-344,-580,-580,-4328,-4328,624,624,624,-104,-104,-1036,-1036,-4100,-4100,748,748,748,-112,-112,-1464,-1464,-3768,-3768,-3768,656,656,476,476,-2008,-2008,-3100,-3100,-3100,2
320,320,664,664,-2536,-2536,-2856,-2856,-8,-8,-8,836,836,-3204,-3204,-2248,-2248,-100,-100,1028,-3296,-1956,-188,-188,1276,1276,-3612,-3612,-1740,-1740,-476,1216,1216,-3828,-3828,-1268,-692,-692,1316,1316,-4132,-864,-864,-648,-648,-648,1020,1020,-4440,-4440,-360,-360,-360,-568,-568,1100,1100,-4568,-4568,-144,-144,-808,-808,-808,908,908,-4628,-4628,244,244,-900,-900,-900,576,576,-4840,-4840,840,840,-700,-700,-700,172,172,-4556,-4556,528,528,-500,-500,-500,-448,-448,-4404,-4404,828,828,-360,-360,-684,-684,-4244,592,592,592,-152,-152,-1100,-1100,-4100,-4100,780,780,780,140,140,-1628,-1628,-3624,-3624,596,596,596,320,-2008,-2008,-3260,-3260,2
440,440,440,664,664,-2684,-2684,-2704,-2704,8,8,8,800,800,-3124,-3124,-2356,-2356,96,96,96,984,984,-3372,-3372,-1980,-1980,-204,-204,-204,1188,1188,-3560,-3560,-1672,-1672,-404,-404,1236,1236,1236,-3812,-3812,-1324,-1324,-472,-472,1208,1208,1208,-4076,-4076,-1044,-1044,-904,-904,1140,1140,1140,-4432,-4432,-568,-568,-564,-564,1160,1160,1160,-4544,-4544,-32,-32,-932,-932,984,984,984,-4712,-4712,312,312,-864,-864,716,716,716,-4752,-4752,784,784,-876,-876,200,200,200,-4648,-4648,644,644,-480,-480,-328,-328,-328,-4484,-4484,828,828,-364,-364,-632,-632,-632,-4368,-4368,636,636,-36,-36,-1124,-1124,-1124,-4188,-4188,824,824,36,36,2
-1544,-1544,-3696,-3696,-3696,500,500,428,428,-2136,-2136,-2136,-3256,-3256,368,368,708,708,-2776,-2776,-2776,-2872,-2872,-72,-72,888,888,-3168,-3168,-3168,-2364,-2364,80,80,1052,1052,-3356,-3356,-3356,-1976,-1976,-404,-404,1192,1192,-3632,-3632,-1532,-1532,-1532,-404,-404,1192,1192,-4016,-4016,-1180,-1180,-1180,-616,-616,1280,1280,-4236,-4236,-880,-880,-880,-760,-760,1228,1228,-4416,-4416,-480,-480,-480,-748,-748,1152,1152,-4560,-4560,-144,-144,-144,-864,-864,884,884,-4688,-4688,256,256,-888,-888,-888,832,832,-4768,-4768,828,828,-852,-852,-852,360,360,-4588,-4588,748,748,-568,-568,-568,-52,-52,-4644,-4644,844,844,-512,-512,-528,-528,-528,-4396,-4396,2
644,644,-136,-136,-904,-904,-904,-4176,-4176,524,524,48,48,-1460,-1460,-3772,-3772,-3772,656,656,352,352,-1900,-1900,-1900,-3360,-3360,392,572,572,-2516,-2516,-2884,-2884,-2884,64,64,856,856,-2940,-2940,-2412,-2412,-2412,44,44,992,992,-3312,-3312,-2016,-2016,-168,-168,-168,1208,1208,-3596,-3596,-1620,-1620,-392,-392,1128,1128,1128,-3888,-3888,-1320,-1320,-708,-708,1256,1256,1256,-4156,-4156,-1016,-1016,-764,-764,1140,1140,1140,-4308,-4308,-464,-464,-688,-688,1176,1176,-4572,-4572,-4572,-4,-4,-848,808,808,-4656,180,-904,-904,-904,736,-4892,-4892,588,-900,-900,384,384,-4764,844,844,-708,-708,184,-4524,-4524,-4524,692,692,-556,-556,-256,-256,2
-256,-4440,-4440,824,824,-452,-452,-636,-636,-636,-4300,-4300,644,644,-72,-72,-1220,-1220,-1220,-4120,-4120,856,856,148,148,-1576,-3732,-3732,644,644,644,384,384,-2060,-2060,-3312,-3312,312,312,312,760,760,-2792,-2792,-2772,-2772,-80,-80,848,848,848,-3136,-3136,-2276,-2276,24,24,1116,1116,1116,-3300,-3300,-1912,-1912,-128,-128,1180,1180,1180,-3616,-3616,-1604,-1604,-456,-456,1248,1248,1248,-4020,-4020,-1244,-1244,-712,-712,1056,1056,1056,-4408,-4408,-516,-516,-556,-556,1188,1188,-4600,-4600,-4600,-328,-328,-756,-756,980,980,-4724,-4724,-4724,124,124,-828,-828,796,796,-4860,-4860,-4860,380,380,-924,-924,508,508,-4892,-4892,-4892,864,864,-740,2
72,-3692,-3692,-2388,972,972,408,408,-4448,-1456,-1456,556,556,668,-4936,-4936,-800,-800,144,856,856,-5500,-5500,-5500,-76,-76,-352,-352,948,948,-5904,-5904,-5904,700,700,-620,-620,1280,1280,-6308,-6308,1324,1324,-1088,-1088,-1088,1356,1356,-6500,-6500,1768,1768,-1188,-1188,-1188,1176,1176,-6572,-6572,2076,2076,-1172,-1172,1072,1072,1072,-6696,-6696,2304,2304,-1420,-1420,776,776,776,-6572,-6572,2620,2620,-1312,-1312,360,360,360,-6388,-6388,2788,2788,-1224,-1224,-228,-228,-228,-5984,-5984,2688,2688,-1056,-1056,-932,-932,-932,-5352,-5352,2400,2400,-820,-820,-1608,-1608,-1608,-4712,-4712,2340,2340,-592,-592,-2276,-2276,-2276,-4076,-4076,1932,1932,-308,-308,-2944,-2944,3
-2944,-3072,-3072,1684,1684,-104,-104,-3656,-3656,-2412,-2412,-2412,1208,1208,312,312,-4252,-4252,-1508,-1508,-1508,612,612,552,552,-4760,-4760,-880,-880,-880,184,184,760,760,-5404,-5404,-60,-60,-60,-84,-84,1072,1072,-5956,-5956,672,672,672,-788,-788,1272,1272,-6188,-6188,-6188,1336,1336,-1184,-1184,1148,1148,-6652,-6652,-6652,1940,1940,-1180,-1180,1072,1072,-6660,-6660,-6660,2244,2244,-1544,-1544,884,884,-6548,-6548,-6548,2604,2604,-1636,-1636,672,672,-6468,-6468,-6468,2796,2796,-1500,-1500,212,212,-6308,-6308,-6308,2916,2916,-1440,-1440,-384,-384,-5792,-5792,-5792,2788,2788,-1180,-1180,-876,-876,-5248,-5248,2512,2512,2512,-844,-844,-1680,-1680,-4496,-4496,-4496,2212,3
