0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
13304.0,13857.333,14410.667,14964.0,15772.0,16580.0,16580.0,15244.0,13908.0,17058.0,20208.0,20208.0,18018.0,15828.0,15346.667,14865.333,14384.0,17578.0,20772.0,17930.0,15088.0,15088.0,14534.0,13980.0,13978.667,13977.333,13976.0,14804.0,15632.0,13672.0,13497.333,13322.667,13148.0,13148.0,15584.0,18020.0,20456.0,22892.0,19392.0,15892.0,12392.0,12697.333,13002.667,13308.0,12905.333,12502.667,12100.0,12426.667,12753.333,13080.0,12658.667,12237.333,11816.0,13498.667,15181.333,16864.0,19109.333,21354.667,23600.0,21469.333,19338.667,17208.0,17208.0,17238.857,17269.714,17300.571,17331.429,17362.286,17393.143,17424.0,19356.0,21288.0,23220.0,23162.286,23104.571,23046.857000000004,22989.142999999996,22931.429,22873.714,22816.0,20862.667,18909.333,16956.0,18380.0,19804.0,21228.0,19648.0,18068.0,16488.0,16494.667,16501.333,16508.0,15086.667,13665.333,12244.0,13970.667,15697.333,17424.0,17424.0,15046.0,12668.0,12668.0,14529.333,16390.667,18252.0,16580.0,14908.0,13236.0,15292.0,17348.0,19404.0,18470.667,17537.333,16604.0,16058.667,15513.333,14968.0,15150.667,15333.333,15516.0,15076.0,14636.0,14196.0,16673.333,19150.667,21628.0,19466.667,17305.333,1
17269.714,17300.571,17331.429,17362.286,17393.143,17424.0,19356.0,21288.0,23220.0,23162.286,23104.571,23046.857000000004,22989.142999999996,22931.429,22873.714,22816.0,20862.667,18909.333,16956.0,18380.0,19804.0,21228.0,19648.0,18068.0,16488.0,16494.667,16501.333,16508.0,15086.667,13665.333,12244.0,13970.667,15697.333,17424.0,17424.0,15046.0,12668.0,12668.0,14529.333,16390.667,18252.0,16580.0,14908.0,13236.0,15292.0,17348.0,19404.0,18470.667,17537.333,16604.0,16058.667,15513.333,14968.0,15150.667,15333.333,15516.0,15076.0,14636.0,14196.0,16673.333,19150.667,21628.0,19466.667,17305.333,15144.0,17578.667,20013.333,22448.0,20236.0,18024.0,15812.0,18078.667,20345.333,22612.0,19132.0,15652.0,12172.0,12553.333,12934.667,13316.0,12852.0,12388.0,11924.0,11924.0,12340.0,12756.0,13172.0,12586.667,12001.333,11416.0,12014.667,12613.333,13212.0,12538.667,11865.333,11192.0,13226.667,15261.333,17296.0,13452.0,18376.0,23300.0,10768.0,14020.0,17272.0,17272.0,19233.333,21194.667,23156.0,10732.0,14032.0,17332.0,14164.0,16978.667,19793.333,22608.0,11016.0,11016.0,13062.0,15108.0,15108.0,13850.667,12593.333,11336.0,12776.0,14216.0,15656.0,18298.0,1
15144.0,17578.667,20013.333,22448.0,20236.0,18024.0,15812.0,18078.667,20345.333,22612.0,19132.0,15652.0,12172.0,12553.333,12934.667,13316.0,12852.0,12388.0,11924.0,11924.0,12340.0,12756.0,13172.0,12586.667,12001.333,11416.0,12014.667,12613.333,13212.0,12538.667,11865.333,11192.0,13226.667,15261.333,17296.0,13452.0,18376.0,23300.0,10768.0,14020.0,17272.0,17272.0,19233.333,21194.667,23156.0,10732.0,14032.0,17332.0,14164.0,16978.667,19793.333,22608.0,11016.0,11016.0,13062.0,15108.0,15108.0,13850.667,12593.333,11336.0,12776.0,14216.0,15656.0,18298.0,20940.0,19473.333,18006.667,16540.0,17725.333,18910.667,20096.0,17389.333,14682.667,11976.0,16236.0,16662.0,17088.0,19436.0,15942.0,12448.0,12448.0,14374.667,16301.333,18228.0,18212.0,15582.0,12952.0,15292.0,17222.0,19152.0,19152.0,17234.667,15317.333,13400.0,15509.333,17618.667,19728.0,17776.0,15824.0,13872.0,15992.0,18112.0,20232.0,18756.0,17280.0,15804.0,14336.0,14278.0,14220.0,21528.0,19208.0,16888.0,14568.0,14406.667,14245.333,14084.0,13862.667,13641.333,13420.0,13522.667,13625.333,13728.0,13434.667,13141.333,12848.0,12848.0,14350.0,15852.0,1
20940.0,19473.333,18006.667,16540.0,17725.333,18910.667,20096.0,17389.333,14682.667,11976.0,16236.0,16662.0,17088.0,19436.0,15942.0,12448.0,12448.0,14374.667,16301.333,18228.0,18212.0,15582.0,12952.0,15292.0,17222.0,19152.0,19152.0,17234.667,15317.333,13400.0,15509.333,17618.667,19728.0,17776.0,15824.0,13872.0,15992.0,18112.0,20232.0,18756.0,17280.0,15804.0,14336.0,14278.0,14220.0,21528.0,19208.0,16888.0,14568.0,14406.667,14245.333,14084.0,13862.667,13641.333,13420.0,13522.667,13625.333,13728.0,13434.667,13141.333,12848.0,12848.0,14350.0,15852.0,13724.0,18302.0,22880.0,12604.0,14302.0,16000.0,16000.0,19646.0,23292.0,23292.0,17614.0,11936.0,16364.0,14950.0,13536.0,23528.0,17548.0,11568.0,11568.0,12530.0,13492.0,13492.0,12442.0,11392.0,11392.0,14124.0,16856.0,14124.0,18490.0,22856.0,11212.0,13036.0,14860.0,16684.0,19530.0,22376.0,22376.0,20382.667,18389.333,16396.0,18016.0,19636.0,21256.0,21256.0,18510.0,15764.0,15764.0,15882.0,16000.0,19940.0,18398.667,16857.333,15316.0,15745.333,16174.667,16604.0,16825.846,17047.692,17269.538,17491.385,17713.231,17935.077,18156.923,18378.769,1
13724.0,18302.0,22880.0,12604.0,14302.0,16000.0,16000.0,19646.0,23292.0,23292.0,17614.0,11936.0,16364.0,14950.0,13536.0,23528.0,17548.0,11568.0,11568.0,12530.0,13492.0,13492.0,12442.0,11392.0,11392.0,14124.0,16856.0,14124.0,18490.0,22856.0,11212.0,13036.0,14860.0,16684.0,19530.0,22376.0,22376.0,20382.667,18389.333,16396.0,18016.0,19636.0,21256.0,21256.0,18510.0,15764.0,15764.0,15882.0,16000.0,19940.0,18398.667,16857.333,15316.0,15745.333,16174.667,16604.0,16825.846,17047.692,17269.538,17491.385,17713.231,17935.077,18156.923,18378.769,18600.615,18822.462,19044.308,19266.154,19488.0,18625.0,17762.0,16899.0,16036.0,15619.5,15203.0,14786.5,14370.0,13953.5,13537.0,13120.5,12704.0,13398.4,14092.8,14787.2,15481.6,16176.0,14704.0,13232.0,13480.0,13728.0,13976.0,13920.0,13864.0,13808.0,16301.333,18794.667,21288.0,19321.333,17354.667,15388.0,16694.0,18000.0,19306.0,20612.0,18909.333,17206.667,15504.0,15196.0,14888.0,14580.0,14272.0,14446.667,14621.333,14796.0,16397.333,17998.667,19600.0,19077.6,18555.2,18032.8,17510.4,16988.0,16385.333,15782.667,15180.0,15180.0,13636.0,13636.0,1
18600.615,18822.462,19044.308,19266.154,19488.0,18625.0,17762.0,16899.0,16036.0,15619.5,15203.0,14786.5,14370.0,13953.5,13537.0,13120.5,12704.0,13398.4,14092.8,14787.2,15481.6,16176.0,14704.0,13232.0,13480.0,13728.0,13976.0,13920.0,13864.0,13808.0,16301.333,18794.667,21288.0,19321.333,17354.667,15388.0,16694.0,18000.0,19306.0,20612.0,18909.333,17206.667,15504.0,15196.0,14888.0,14580.0,14272.0,14446.667,14621.333,14796.0,16397.333,17998.667,19600.0,19077.6,18555.2,18032.8,17510.4,16988.0,16385.333,15782.667,15180.0,15180.0,13636.0,13636.0,15082.667,16529.333,17976.0,16336.0,14696.0,13056.0,18476.0,17932.0,17388.0,17388.0,15202.0,13016.0,13016.0,13789.0,14562.0,15335.0,16108.0,16920.0,17732.0,18544.0,19356.0,16948.0,16502.0,16056.0,16083.2,16110.4,16137.6,16164.8,16192.0,16192.0,13938.0,11684.0,11684.0,12984.0,14284.0,15584.0,14216.0,12848.0,11480.0,12646.667,13813.333,14980.0,15645.333,16310.667,16976.0,16848.0,16720.0,16592.0,16464.0,16336.0,16208.0,16208.0,18042.667,19877.333,21712.0,14556.0,15842.0,17128.0,17128.0,19328.0,21528.0,21528.0,20010.667,18493.333,1
15082.667,16529.333,17976.0,16336.0,14696.0,13056.0,18476.0,17932.0,17388.0,17388.0,15202.0,13016.0,13016.0,13789.0,14562.0,15335.0,16108.0,16920.0,17732.0,18544.0,19356.0,16948.0,16502.0,16056.0,16083.2,16110.4,16137.6,16164.8,16192.0,16192.0,13938.0,11684.0,11684.0,12984.0,14284.0,15584.0,14216.0,12848.0,11480.0,12646.667,13813.333,14980.0,15645.333,16310.667,16976.0,16848.0,16720.0,16592.0,16464.0,16336.0,16208.0,16208.0,18042.667,19877.333,21712.0,14556.0,15842.0,17128.0,17128.0,19328.0,21528.0,21528.0,20010.667,18493.333,16976.0,18430.667,19885.333,21340.0,19538.667,17737.333,15936.0,15936.0,14714.0,13492.0,13804.0,14116.0,14428.0,14334.667,14241.333,14148.0,14245.333,14342.667,14440.0,14440.0,14398.0,14356.0,14356.0,14525.333,14694.667,14864.0,14969.333,15074.667,15180.0,16684.0,18188.0,19692.0,17938.667,16185.333,14432.0,16002.667,17573.333,19144.0,17813.0,16482.0,15151.0,13820.0,15324.0,16828.0,18332.0,16773.333,15214.667,13656.0,14972.0,16288.0,17604.0,16973.333,16342.667,15712.0,16742.667,17773.333,18804.0,17869.333,16934.667,16000.0,17194.667,18389.333,19584.0,18518.667,1
16976.0,18430.667,19885.333,21340.0,19538.667,17737.333,15936.0,15936.0,14714.0,13492.0,13804.0,14116.0,14428.0,14334.667,14241.333,14148.0,14245.333,14342.667,14440.0,14440.0,14398.0,14356.0,14356.0,14525.333,14694.667,14864.0,14969.333,15074.667,15180.0,16684.0,18188.0,19692.0,17938.667,16185.333,14432.0,16002.667,17573.333,19144.0,17813.0,16482.0,15151.0,13820.0,15324.0,16828.0,18332.0,16773.333,15214.667,13656.0,14972.0,16288.0,17604.0,16973.333,16342.667,15712.0,16742.667,17773.333,18804.0,17869.333,16934.667,16000.0,17194.667,18389.333,19584.0,18518.667,17453.333,16388.0,16536.0,14312.0,12088.0,20416.0,19244.0,18072.0,16900.0,15325.333,13750.667,12176.0,13146.667,14117.333,15088.0,14120.0,13152.0,12184.0,13054.667,13925.333,14796.0,15513.333,16230.667,16948.0,18270.667,19593.333,20916.0,14620.0,16052.0,17484.0,12144.0,16844.0,21544.0,21544.0,19400.0,17256.0,15556.0,13856.0,12156.0,20828.0,19604.0,18380.0,17156.0,15792.0,14428.0,13064.0,13444.0,13824.0,14204.0,13742.667,13281.333,12820.0,13364.0,13908.0,14452.0,14174.667,13897.333,13620.0,16042.667,18465.333,20888.0,13932.0,14962.0,15992.0,1
17453.333,16388.0,16536.0,14312.0,12088.0,20416.0,19244.0,18072.0,16900.0,15325.333,13750.667,12176.0,13146.667,14117.333,15088.0,14120.0,13152.0,12184.0,13054.667,13925.333,14796.0,15513.333,16230.667,16948.0,18270.667,19593.333,20916.0,14620.0,16052.0,17484.0,12144.0,16844.0,21544.0,21544.0,19400.0,17256.0,15556.0,13856.0,12156.0,20828.0,19604.0,18380.0,17156.0,15792.0,14428.0,13064.0,13444.0,13824.0,14204.0,13742.667,13281.333,12820.0,13364.0,13908.0,14452.0,14174.667,13897.333,13620.0,16042.667,18465.333,20888.0,13932.0,14962.0,15992.0,13760.0,17024.0,20288.0,20288.0,18024.0,15760.0,15760.0,15366.0,14972.0,19952.0,18121.333,16290.667,14460.0,16077.333,17694.667,19312.0,18022.667,16733.333,15444.0,14812.0,15582.0,16352.0,18400.0,17360.0,16320.0,15280.0,16032.0,16784.0,17536.0,18416.0,17096.0,15776.0,16410.667,17045.333,17680.0,17174.667,16669.333,16164.0,15130.667,14097.333,13064.0,14397.333,15730.667,17064.0,16324.0,16364.667,16405.333,16446.0,16486.667,16527.333,16568.0,16766.0,16964.0,18229.333,19494.667,20760.0,19474.667,18189.333,16904.0,16904.0,18938.0,20972.0,19706.667,18441.333,1
13760.0,17024.0,20288.0,20288.0,18024.0,15760.0,15760.0,15366.0,14972.0,19952.0,18121.333,16290.667,14460.0,16077.333,17694.667,19312.0,18022.667,16733.333,15444.0,14812.0,15582.0,16352.0,18400.0,17360.0,16320.0,15280.0,16032.0,16784.0,17536.0,18416.0,17096.0,15776.0,16410.667,17045.333,17680.0,17174.667,16669.333,16164.0,15130.667,14097.333,13064.0,14397.333,15730.667,17064.0,16324.0,16364.667,16405.333,16446.0,16486.667,16527.333,16568.0,16766.0,16964.0,18229.333,19494.667,20760.0,19474.667,18189.333,16904.0,16904.0,18938.0,20972.0,19706.667,18441.333,17176.0,18295.0,19414.0,20533.0,21652.0,20186.667,18721.333,17256.0,15156.0,13056.0,10956.0,12001.333,13046.667,14092.0,18052.0,14468.0,10884.0,10884.0,12142.0,13400.0,13400.0,12294.0,11188.0,11188.0,11808.0,12428.0,13048.0,12562.667,12077.333,11592.0,15145.333,18698.667,22252.0,17856.0,13460.0,17120.0,17050.667,16981.333,16912.0,16842.667,16773.333,16704.0,16704.0,16114.0,15524.0,14934.0,14344.0,14431.0,14518.0,14605.0,14692.0,14692.0,20392.0,17438.0,14484.0,15114.667,15745.333,16376.0,19348.0,16632.0,13916.0,13916.0,15540.0,17164.0,1
