FFT_peak_1_freq_x_,FFT_peak_1_amp_x_,FFT_peak_2_freq_x_,FFT_peak_2_amp_x_,FFT_peak_3_freq_x_,FFT_peak_3_amp_x_,FFT_peak_4_freq_x_,FFT_peak_4_amp_x_,FFT_peak_5_freq_x_,FFT_peak_5_amp_x_,PSD_peak_1_freq_x_,PSD_peak_1_amp_x_,PSD_peak_2_freq_x_,PSD_peak_2_amp_x_,PSD_peak_3_freq_x_,PSD_peak_3_amp_x_,PSD_peak_4_freq_x_,PSD_peak_4_amp_x_,PSD_peak_5_freq_x_,PSD_peak_5_amp_x_,aCorr_peak_1_freq_x_,aCorr_peak_1_amp_x_,aCorr_peak_2_freq_x_,aCorr_peak_2_amp_x_,aCorr_peak_3_freq_x_,aCorr_peak_3_amp_x_,aCorr_peak_4_freq_x_,aCorr_peak_4_amp_x_,aCorr_peak_5_freq_x_,aCorr_peak_5_amp_x_,FFT_peak_1_freq_y_,FFT_peak_1_amp_y_,FFT_peak_2_freq_y_,FFT_peak_2_amp_y_,FFT_peak_3_freq_y_,FFT_peak_3_amp_y_,FFT_peak_4_freq_y_,FFT_peak_4_amp_y_,FFT_peak_5_freq_y_,FFT_peak_5_amp_y_,PSD_peak_1_freq_y_,PSD_peak_1_amp_y_,PSD_peak_2_freq_y_,PSD_peak_2_amp_y_,PSD_peak_3_freq_y_,PSD_peak_3_amp_y_,PSD_peak_4_freq_y_,PSD_peak_4_amp_y_,PSD_peak_5_freq_y_,PSD_peak_5_amp_y_,aCorr_peak_1_freq_y_,aCorr_peak_1_amp_y_,aCorr_peak_2_freq_y_,aCorr_peak_2_amp_y_,aCorr_peak_3_freq_y_,aCorr_peak_3_amp_y_,aCorr_peak_4_freq_y_,aCorr_peak_4_amp_y_,aCorr_peak_5_freq_y_,aCorr_peak_5_amp_y_,FFT_peak_1_freq_z_,FFT_peak_1_amp_z_,FFT_peak_2_freq_z_,FFT_peak_2_amp_z_,FFT_peak_3_freq_z_,FFT_peak_3_amp_z_,FFT_peak_4_freq_z_,FFT_peak_4_amp_z_,FFT_peak_5_freq_z_,FFT_peak_5_amp_z_,PSD_peak_1_freq_z_,PSD_peak_1_amp_z_,PSD_peak_2_freq_z_,PSD_peak_2_amp_z_,PSD_peak_3_freq_z_,PSD_peak_3_amp_z_,PSD_peak_4_freq_z_,PSD_peak_4_amp_z_,PSD_peak_5_freq_z_,PSD_peak_5_amp_z_,aCorr_peak_1_freq_z_,aCorr_peak_1_amp_z_,aCorr_peak_2_freq_z_,aCorr_peak_2_amp_z_,aCorr_peak_3_freq_z_,aCorr_peak_3_amp_z_,aCorr_peak_4_freq_z_,aCorr_peak_4_amp_z_,aCorr_peak_5_freq_z_,aCorr_peak_5_amp_z_
13.332,952.294,42.661,1079.529,74.657,454.850,98.654,418.477,133.317,206.791,2.625,368622.993,28.871,50663.329,49.869,124453.292,73.491,14217.385,102.362,14176.076,0.021,658498191.818,0.057,346873000.790,0.098,219023834.370,0.140,200559750.948,0.188,128472329.012,0,0,0,0,0,0,0,0,0,0,7.874,28134.262,34.121,19352.588,49.869,37355.498,73.491,5768.774,97.113,7113.891,0,0,0,0,0,0,0,0,0,0,5.333,1171.335,31.996,747.213,50.660,1250.527,87.989,324.270,122.651,227.898,5.249,266526.416,20.997,56679.341,49.869,324365.686,73.491,10992.381,115.486,9724.213,0.021,211165734.028,0.060,126108209.614,0.101,54156066.972,0.143,129088771.166,0.202,88614552.733
15.998,757.525,50.660,1365.985,87.989,488.973,106.653,255.077,133.317,229.162,5.249,488085.584,28.871,127816.702,49.869,300303.806,65.617,44282.006,99.738,45888.377,0.021,612726758.012,0.060,314201854.809,0.098,191438645.338,0.140,244746700.523,0.196,167512068.386,39,551,0,0,0,0,0,0,0,0,7.000,103494.000,39.000,64754.000,99.000,9544.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,21.331,1154.064,50.660,986.641,69.325,477.400,87.989,426.119,111.986,258.349,5.249,97406.249,28.871,200313.470,41.995,88961.078,60.367,15078.831,76.115,35665.162,0.018,91884624.866,0.060,112367426.966,0.101,149117406.326,0.143,188300785.542,0.196,214967310.218
10.665,1525.546,31.996,740.014,50.660,1155.031,79.990,262.215,98.654,408.478,10.000,680985.000,31.000,54977.000,49.000,202879.000,102.000,12398.000,0.000,0.000,0.018,171879384.625,0.080,303325817.766,0.119,11558814.032,0.158,181653135.113,0.220,-53368242.537,0,0,0,0,0,0,0,0,0,0,13.123,42032.056,31.496,2698.354,49.869,29055.810,68.241,1698.448,97.113,3277.278,0,0,0,0,0,0,0,0,0,0,10.665,1789.428,31.996,689.359,50.660,1078.556,79.990,272.215,98.654,360.618,10.000,765341.000,49.000,185959.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,241348073.138,0.063,44833532.189,0.101,410951982.568,0.137,-36055971.136,0.182,193976880.585
13.332,2354.358,50.660,1014.425,71.991,306.245,98.654,337.694,117.319,246.749,13.000,526973.000,39.000,120642.000,52.000,119392.000,0.000,0.000,0.000,0.000,0.080,383170821.051,0.119,-79396862.558,0.155,180899237.881,0.199,-45542180.061,0.235,234506347.223,50,675,0,0,0,0,0,0,0,0,13.000,123907.000,28.000,12622.000,49.000,78526.000,99.000,12385.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,1884.024,50.660,1321.028,77.324,345.903,98.654,423.968,117.319,266.376,13.123,301562.648,28.871,22601.846,49.869,248462.474,86.614,14095.539,133.858,7057.901,0.018,387242063.756,0.080,378255260.042,0.119,165566240.630,0.158,214762164.629,0.199,88236778.410
13.332,1262.863,50.660,1159.239,74.657,149.033,93.322,351.191,114.652,304.700,2.000,70126.000,49.000,230215.000,62.000,128520.000,0.000,0.000,0.000,0.000,0.018,210534200.964,0.063,300592172.576,0.098,87787792.669,0.143,254478797.539,0.202,153436431.148,0,0,0,0,0,0,0,0,0,0,7.874,28412.551,34.121,13811.860,49.869,29982.247,94.488,9157.076,107.612,3190.413,0,0,0,0,0,0,0,0,0,0,10.665,1110.397,50.660,1315.864,77.324,234.727,101.321,319.499,135.983,206.129,13.000,388683.000,26.000,110788.000,49.000,314588.000,99.000,21694.000,0.000,0.000,0.021,393874482.134,0.080,324354839.322,0.119,140306186.857,0.158,301870918.901,0.196,138590964.956
7.999,573.796,26.663,1224.131,50.660,888.827,79.990,193.678,106.653,379.644,2.625,57330.826,18.373,301109.786,36.745,25571.495,49.869,112611.076,68.241,8310.484,0.042,245426764.648,0.077,201401056.242,0.116,181134177.292,0.155,238801968.236,0.199,256312966.575,21,535,0,0,0,0,0,0,0,0,13.123,59835.534,47.244,26531.957,60.367,1445.426,78.740,3499.120,99.738,7778.201,0,0,0,0,0,0,0,0,0,0,7.999,910.935,26.663,884.180,50.660,1157.066,90.655,273.927,111.986,201.664,2.625,140841.207,18.373,143000.555,36.745,46790.258,49.869,113549.430,62.992,4499.149,0.021,378399601.524,0.057,293950982.725,0.098,126497990.624,0.143,174322189.338,0.199,170304624.310
13.332,1762.544,50.660,1091.839,77.324,245.256,98.654,497.937,130.650,219.409,13.000,501677.000,49.000,157638.000,97.000,22430.000,0.000,0.000,0.000,0.000,0.018,81815474.835,0.080,252419877.693,0.119,25309528.894,0.155,131189338.406,0.199,14691223.058,7,825,50,623,0,0,0,0,0,0,7.874,75539.427,20.997,15769.109,36.745,13741.289,49.869,54811.214,68.241,1689.724,0,0,0,0,0,0,0,0,0,0,13.332,1320.807,31.996,471.155,50.660,1597.266,93.322,302.946,127.984,206.916,13.123,423722.248,31.496,26688.700,49.869,392686.762,73.491,18456.973,99.738,14093.419,0.018,512130143.215,0.080,595005526.176,0.119,419259012.194,0.158,368405044.490,0.220,323989577.698
13.332,2166.088,31.996,295.928,50.660,1175.648,69.325,225.506,98.654,542.831,13.000,275680.000,49.000,153201.000,83.000,21902.000,162.000,5052.000,0.000,0.000,0.018,226993779.202,0.080,281031223.186,0.137,80925818.862,0.176,-104110089.086,0.217,317775629.901,10,872,0,0,0,0,0,0,0,0,10.499,115777.610,36.745,32567.759,49.869,28356.463,62.992,7851.383,78.740,1837.626,0,0,0,0,0,0,0,0,0,0,13.332,2062.589,50.660,1738.046,71.991,303.906,93.322,433.485,130.650,277.979,13.123,303445.158,34.121,57133.533,49.869,366839.869,70.866,15465.980,91.864,18883.587,0.018,577580613.171,0.080,525747721.469,0.119,318234927.744,0.158,390707966.388,0.217,442310288.958
10.665,1667.489,50.660,1519.904,87.989,415.527,133.317,278.280,162.646,196.840,10.000,817115.000,26.000,26617.000,49.000,438563.000,0.000,0.000,0.000,0.000,0.021,255982629.263,0.060,-42510685.657,0.098,303799013.094,0.158,56660632.177,0.199,89350735.391,0,0,0,0,0,0,0,0,0,0,10.000,150435.000,39.000,45081.000,57.000,12084.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,1242.538,31.996,590.532,50.660,1489.958,69.325,272.812,87.989,310.961,10.000,512128.000,23.000,37646.000,36.000,31678.000,49.000,328566.000,0.000,0.000,0.018,390090623.054,0.060,233197998.000,0.101,338106572.967,0.137,196363895.467,0.179,176658994.069
7.999,1880.285,29.330,374.687,50.660,1489.409,79.990,393.254,98.654,262.016,7.000,385996.000,36.000,120108.000,49.000,240395.000,0.000,0.000,0.000,0.000,0.018,350328319.385,0.060,30230780.908,0.101,265107823.134,0.140,201295795.771,0.199,25328005.614,7,859,0,0,0,0,0,0,0,0,13.000,97527.000,34.000,7022.000,49.000,31179.000,65.000,2518.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,15.000,1386.000,50.000,1363.000,74.000,248.000,162.000,279.000,0.000,0.000,10.000,423817.000,31.000,33809.000,49.000,271780.000,160.000,8723.000,0.000,0.000,0.018,446903679.732,0.080,347433466.215,0.119,264106191.717,0.179,206790660.893,0.241,163416781.543
10.665,2082.202,29.330,739.948,50.660,1077.665,93.322,416.062,114.652,263.299,10.000,658172.000,28.000,19674.000,49.000,129721.000,0.000,0.000,0.000,0.000,0.018,255167658.551,0.060,23706174.707,0.101,377408557.420,0.158,146592827.886,0.196,228755977.589,10,902,50,501,0,0,0,0,0,0,10.000,224525.000,49.000,41113.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,1540.869,50.660,1385.213,77.324,245.574,98.654,387.628,127.984,182.787,13.000,319613.000,49.000,195523.000,65.000,14522.000,160.000,7927.000,0.000,0.000,0.018,417642890.494,0.080,441554888.463,0.119,88507827.352,0.158,293777127.634,0.220,122742416.411
10.665,1915.352,29.330,724.925,50.660,831.803,77.324,174.625,98.654,310.282,10.000,716464.000,28.000,178535.000,49.000,115419.000,0.000,0.000,0.000,0.000,0.039,-97560645.653,0.098,280464840.293,0.137,-32288337.814,0.179,144334410.907,0.241,22521352.956,50,547,0,0,0,0,0,0,0,0,13.000,69202.000,36.000,6164.000,49.000,32909.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,10.665,1280.362,29.330,462.504,50.660,960.601,71.991,238.283,98.654,333.958,10.000,412836.000,49.000,132262.000,68.000,15220.000,0.000,0.000,0.000,0.000,0.018,281059930.959,0.054,93757708.358,0.101,299178980.446,0.137,146677096.394,0.176,183036360.640
7.999,2094.616,37.329,1105.503,63.992,421.596,98.654,259.502,130.650,218.776,7.000,404684.000,36.000,63410.000,49.000,231767.000,0.000,0.000,0.000,0.000,0.018,317208898.884,0.057,-48876976.459,0.101,182136659.783,0.137,117643791.095,0.199,-70922924.333,0,0,0,0,0,0,0,0,0,0,13.123,80254.157,34.121,7639.182,49.869,38362.178,94.488,5019.336,131.234,3068.524,0,0,0,0,0,0,0,0,0,0,7.999,1550.480,50.660,1129.484,87.989,334.182,106.653,144.327,130.650,228.240,7.000,327247.000,31.000,32434.000,52.000,182057.000,97.000,17668.000,0.000,0.000,0.018,194122271.735,0.060,159133602.690,0.119,301364601.952,0.161,139936268.490,0.199,25660582.028
5.333,1613.649,50.660,879.477,79.990,264.349,101.321,242.341,154.647,137.699,5.000,771740.000,20.000,37967.000,34.000,133367.000,55.000,133594.000,0.000,0.000,0.018,489744036.221,0.057,86980298.463,0.095,30043717.542,0.140,272553142.698,0.176,141726417.437,0,0,0,0,0,0,0,0,0,0,5.249,107552.661,18.373,16187.360,39.370,33234.108,52.493,4661.590,99.738,3839.409,0,0,0,0,0,0,0,0,0,0,15.998,1125.089,50.660,993.383,79.990,304.591,98.654,234.557,130.650,189.449,5.249,115932.527,20.997,145382.966,36.745,145317.157,49.869,98449.475,65.617,7276.402,0.021,148745331.960,0.060,79380650.814,0.101,38407625.945,0.140,200446653.152,0.196,162318778.165
10.665,1606.992,31.996,540.042,50.660,755.697,71.991,238.871,93.322,382.684,13.123,438665.340,31.496,19739.342,49.869,128434.895,81.365,37983.760,99.738,19060.789,0.021,412058323.813,0.080,332236863.302,0.158,217386281.206,0.196,127483352.913,0.235,83381762.937,50,447,0,0,0,0,0,0,0,0,7.874,28392.016,20.997,8432.407,34.121,31187.146,49.869,28022.378,68.241,1612.517,0,0,0,0,0,0,0,0,0,0,10.665,1304.403,50.660,988.532,77.324,300.906,101.321,466.897,127.984,322.410,10.499,353379.834,36.745,195148.521,49.869,191839.026,76.115,19002.787,89.239,27019.648,0.021,265176556.758,0.080,300384758.178,0.119,22318195.245,0.161,215849336.221,0.196,15326735.763
7.999,1529.401,29.330,395.491,50.660,1198.664,79.990,466.078,101.321,488.887,7.874,335549.016,28.871,27512.829,49.869,214432.252,78.740,24771.151,118.110,21398.790,0.018,272572385.044,0.063,10762980.636,0.101,318790142.047,0.140,99651790.271,0.182,11938852.566,0,0,0,0,0,0,0,0,0,0,7.874,155812.972,23.622,4241.582,36.745,28481.236,49.869,43096.363,68.241,3799.030,0,0,0,0,0,0,0,0,0,0,13.332,1489.151,50.660,1218.331,79.990,344.598,101.321,416.176,149.315,221.730,13.000,182163.000,36.000,55145.000,49.000,254108.000,0.000,0.000,0.000,0.000,0.018,445126783.803,0.080,450173873.779,0.119,220403135.314,0.158,243497349.636,0.199,52004703.480
15.998,1206.567,50.660,989.999,77.324,112.260,98.654,265.046,125.318,145.086,15.000,504041.000,34.000,253766.000,49.000,116597.000,68.000,20457.000,0.000,0.000,0.021,71051171.472,0.060,263168078.321,0.101,-2491327.414,0.140,211568355.960,0.199,108083546.125,50,511,0,0,0,0,0,0,0,0,7.874,16625.758,20.997,16786.028,36.745,46781.804,49.869,30997.101,62.992,8048.767,0,0,0,0,0,0,0,0,0,0,15.998,1394.548,50.660,1059.346,79.990,140.796,101.321,110.325,138.649,81.294,15.000,598737.000,36.000,109699.000,49.000,118968.000,62.000,60009.000,0.000,0.000,0.018,281007028.225,0.077,415038489.361,0.137,341298705.819,0.196,149711750.366,0.259,116189972.829
13.332,1414.107,50.660,903.353,71.991,215.561,98.654,512.532,133.317,303.526,5.249,210061.791,18.373,57212.849,49.869,96835.992,70.866,7181.584,102.362,8603.187,0.021,163188693.364,0.080,192004864.020,0.122,-77598698.676,0.161,115593515.514,0.217,6189312.147,0,0,0,0,0,0,0,0,0,0,13.123,53169.206,31.496,8546.423,49.869,37083.817,78.740,4494.511,97.113,7353.085,0,0,0,0,0,0,0,0,0,0,13.000,1405.000,50.000,1256.000,77.000,201.000,162.000,142.000,0.000,0.000,7.000,318333.000,36.000,76548.000,49.000,250971.000,0.000,0.000,0.000,0.000,0.018,497404319.309,0.080,440456120.830,0.137,341614674.472,0.182,126221494.831,0.238,330903335.870
13.332,1429.129,50.660,1063.358,71.991,281.948,98.654,620.086,122.651,352.484,13.123,326705.136,49.869,254272.434,62.992,60832.234,86.614,27372.293,99.738,139024.459,0.021,300223121.673,0.080,268004227.902,0.122,-12579954.827,0.155,51789361.024,0.217,41954425.944,50,556,0,0,0,0,0,0,0,0,7.874,82935.040,39.370,67837.781,65.617,5223.325,97.113,40888.975,120.735,15177.544,0,0,0,0,0,0,0,0,0,0,10.665,1418.450,50.660,1764.822,98.654,429.477,143.982,142.744,162.646,164.965,10.499,273848.649,23.622,32945.605,36.745,92672.648,49.869,420773.886,62.992,68965.762,0.018,760245735.814,0.060,318513881.547,0.101,446370970.740,0.140,313201646.504,0.196,386205537.144
10.665,1404.138,50.660,1161.396,74.657,217.308,98.654,617.038,133.317,292.369,10.000,446285.000,23.000,14840.000,49.000,305116.000,97.000,53879.000,0.000,0.000,0.021,385801743.773,0.060,-88520843.918,0.098,202853782.303,0.137,100717884.047,0.196,98945413.826,10,715,0,0,0,0,0,0,0,0,10.499,64057.693,49.869,32177.582,65.617,2185.174,89.239,1843.065,125.984,844.624,0,0,0,0,0,0,0,0,0,0,7.999,1541.926,29.330,472.309,50.660,1508.910,77.324,263.903,98.654,453.585,7.000,652712.000,20.000,62181.000,36.000,70312.000,49.000,321255.000,0.000,0.000,0.018,450197346.652,0.057,108456203.463,0.101,309297904.732,0.140,338204643.479,0.176,212377563.932
7.999,2089.270,50.660,1470.466,95.988,495.501,125.318,345.274,159.980,192.850,7.874,389912.806,23.622,25572.588,36.745,106899.682,49.869,221763.225,97.113,22595.594,0.021,417929780.927,0.057,-99597639.164,0.101,144517461.762,0.140,209905163.585,0.179,55007546.609,0,0,0,0,0,0,0,0,0,0,10.000,130878.000,28.000,31146.000,49.000,34575.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.999,1594.331,26.663,764.520,50.660,1550.181,74.657,283.678,98.654,547.010,7.874,186414.946,26.247,85070.289,49.869,357996.020,81.365,14096.710,97.113,13655.001,0.021,311498629.090,0.060,133086179.030,0.101,324213765.115,0.137,269903501.849,0.176,183982638.467
7.999,1535.256,50.660,1224.488,74.657,237.277,98.654,371.068,133.317,230.023,10.000,711826.000,26.000,54509.000,49.000,266612.000,99.000,46603.000,0.000,0.000,0.018,212350579.125,0.080,90655333.108,0.119,235707087.583,0.176,25225984.894,0.220,65585513.531,0,0,0,0,0,0,0,0,0,0,10.000,104771.000,39.000,19978.000,57.000,6021.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.999,1112.829,26.663,533.253,50.660,1364.901,87.989,315.532,130.650,389.562,7.874,332551.034,20.997,81935.482,49.869,330254.439,62.992,44093.912,99.738,70700.244,0.021,282313872.279,0.060,136688585.635,0.101,265857973.536,0.140,208755990.863,0.196,182342988.269
10.665,1597.819,50.660,1083.019,69.325,347.502,93.322,390.354,130.650,156.869,2.000,226856.000,15.000,343765.000,39.000,163491.000,60.000,17063.000,0.000,0.000,0.018,154146382.200,0.077,58670083.414,0.119,133738772.591,0.179,57799029.133,0.217,202233666.015,13,1015,0,0,0,0,0,0,0,0,13.000,95992.000,49.000,11198.000,73.000,2768.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,18.664,1279.361,50.660,1087.994,87.989,295.220,119.985,184.527,141.316,119.333,2.000,65222.000,18.000,288840.000,39.000,267041.000,65.000,30108.000,0.000,0.000,0.018,148891665.393,0.060,138681226.024,0.101,240664483.766,0.158,108483014.388,0.217,180276155.540
7.999,1307.538,26.663,593.954,50.660,1093.256,71.991,229.102,95.988,411.119,7.874,261523.973,20.997,168486.021,34.121,87675.503,49.869,112834.264,73.491,6906.180,0.021,176803005.715,0.057,20306277.653,0.098,155710239.500,0.149,22601657.876,0.199,-38087791.626,0,0,0,0,0,0,0,0,0,0,10.000,120822.000,39.000,53338.000,60.000,7356.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,1532.697,50.660,1188.760,77.324,246.805,95.988,436.939,130.650,261.643,7.874,200908.814,36.745,50752.135,49.869,225353.299,65.617,8886.603,86.614,6996.984,0.021,146583047.805,0.080,240401702.574,0.137,121152483.586,0.182,17578364.705,0.217,191102294.215
10.665,1661.133,31.996,252.142,50.660,981.465,79.990,339.055,101.321,382.323,10.499,813995.246,36.745,115974.752,49.869,108609.865,78.740,34116.116,99.738,40333.932,0.018,216696544.921,0.080,255952544.124,0.116,101844063.472,0.182,80806602.334,0.217,110273913.532,13,849,0,0,0,0,0,0,0,0,13.000,84267.000,39.000,17421.000,52.000,26875.000,76.000,1579.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,10.665,1676.548,50.660,1260.724,71.991,291.218,122.651,296.717,149.315,176.561,10.000,776743.000,36.000,104066.000,49.000,202058.000,99.000,51611.000,0.000,0.000,0.018,339531313.827,0.063,43729141.593,0.101,377552038.696,0.137,72080601.432,0.199,185120693.577
31.996,447.087,50.660,791.134,79.990,495.602,98.654,556.158,122.651,351.504,13.123,132313.742,31.496,18872.378,49.869,145678.282,78.740,31500.639,97.113,28931.463,0.018,259723629.883,0.060,-17906124.731,0.101,267892866.683,0.143,49783437.709,0.176,210634597.691,10,790,50,496,0,0,0,0,0,0,10.499,66562.920,36.745,8616.426,49.869,40889.244,83.990,3523.502,102.362,3712.994,0,0,0,0,0,0,0,0,0,0,7.999,1504.825,29.330,575.064,50.660,1329.037,69.325,344.416,98.654,489.671,7.874,186529.621,34.121,41514.634,49.869,301470.390,78.740,21593.238,97.113,28468.383,0.018,412623974.471,0.060,154989263.512,0.101,261121988.620,0.140,286938019.838,0.176,226665578.232
10.665,1342.163,29.330,527.119,50.660,1106.908,79.990,476.455,98.654,632.873,7.874,368342.499,36.745,79876.410,49.869,167172.378,68.241,9831.869,89.239,38055.036,0.021,349127392.796,0.060,43687723.163,0.101,260655203.952,0.140,132499170.949,0.179,139903961.859,0,0,0,0,0,0,0,0,0,0,7.874,63319.483,28.871,30968.611,41.995,22594.550,60.367,3685.517,86.614,5226.415,0,0,0,0,0,0,0,0,0,0,10.665,1177.126,50.660,1015.408,79.990,441.107,98.654,628.065,130.650,506.431,10.499,150134.714,31.496,28372.855,49.869,78398.574,76.115,20559.444,97.113,51056.187,0.021,344523398.321,0.063,29514081.947,0.101,279969815.554,0.140,97879237.448,0.179,105621072.861
10.665,1471.921,31.996,284.496,50.660,877.645,74.657,245.674,98.654,355.930,10.000,532158.000,39.000,124497.000,65.000,25021.000,123.000,21852.000,0.000,0.000,0.018,166641542.750,0.080,232133406.916,0.122,12354017.224,0.182,182177164.023,0.214,-42643687.618,0,0,0,0,0,0,0,0,0,0,13.123,58728.525,36.745,18406.489,49.869,19223.142,68.241,2237.219,83.990,2265.637,0,0,0,0,0,0,0,0,0,0,10.665,1050.913,50.660,865.481,74.657,255.213,93.322,339.890,125.318,329.237,10.499,400965.338,26.247,30190.068,49.869,198267.263,73.491,13285.239,91.864,30889.437,0.018,215289775.780,0.077,169220681.275,0.119,205844505.370,0.196,150933519.891,0.238,86348503.613
15.998,1245.501,50.660,934.017,77.324,236.949,98.654,640.043,133.317,302.708,13.123,53056.754,28.871,4111.780,44.619,77982.293,57.743,33309.415,81.365,6581.214,0.018,248117908.978,0.063,213511335.743,0.101,109076806.217,0.137,153208650.950,0.176,148610779.654,15,547,0,0,0,0,0,0,0,0,7.874,91754.802,34.121,8775.954,49.869,52377.354,68.241,2362.783,81.365,3179.823,0,0,0,0,0,0,0,0,0,0,7.999,1080.294,31.996,519.001,50.660,1184.075,85.323,304.838,127.984,282.587,10.499,157325.419,31.496,30277.408,49.869,187182.330,70.866,5810.887,83.990,4795.367,0.018,323522575.343,0.060,208335249.658,0.119,256922939.186,0.158,143747978.695,0.217,117510496.126
7.999,1504.985,29.330,287.723,50.660,1017.004,101.321,617.636,119.985,388.177,7.874,678465.022,36.745,131436.088,52.493,160135.166,83.990,28418.242,99.738,92769.525,0.021,342851381.186,0.060,-17032492.336,0.101,318497064.969,0.137,182651108.512,0.179,21244652.971,7,707,0,0,0,0,0,0,0,0,7.874,81183.313,39.370,28946.295,55.118,3118.104,70.866,3190.644,99.738,14228.539,0,0,0,0,0,0,0,0,0,0,10.665,1438.454,29.330,516.640,50.660,1652.414,74.657,281.794,101.321,476.307,10.499,419004.182,31.496,47023.320,49.869,458677.276,99.738,56938.279,118.110,21440.757,0.021,356341501.944,0.060,109332275.154,0.101,392300286.952,0.137,110488799.174,0.199,187548552.026
7.999,1590.048,31.996,516.613,50.660,872.319,71.991,205.847,90.655,277.741,13.123,273158.486,36.745,63972.684,49.869,200129.212,76.115,3550.473,157.480,5768.491,0.018,269821057.758,0.083,346253510.256,0.125,106327318.511,0.161,226080543.210,0.205,-59178423.330,7,697,0,0,0,0,0,0,0,0,7.874,28258.783,23.622,10805.197,49.869,19910.867,62.992,3548.493,78.740,2486.358,0,0,0,0,0,0,0,0,0,0,7.999,1245.367,31.996,610.290,50.660,1518.275,85.323,336.403,103.987,269.402,13.123,237081.497,36.745,76587.765,49.869,202554.307,73.491,5653.572,91.864,19959.125,0.021,290667929.013,0.080,244692715.705,0.119,108034435.427,0.158,201038627.333,0.220,92433454.673
10.665,1433.793,47.994,764.230,74.657,187.060,98.654,286.457,130.650,184.308,10.000,442453.000,23.000,138118.000,39.000,39745.000,60.000,27909.000,0.000,0.000,0.018,279851642.288,0.083,395143950.863,0.116,63502023.726,0.167,163409037.318,0.196,56664790.890,10,766,0,0,0,0,0,0,0,0,10.000,150992.000,23.000,15932.000,36.000,14450.000,49.000,29631.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,1373.352,50.660,1314.786,74.657,403.710,98.654,331.209,130.650,230.844,13.000,188850.000,28.000,64963.000,49.000,259010.000,97.000,10873.000,0.000,0.000,0.018,273592136.559,0.080,260065818.495,0.119,134467872.184,0.158,153035257.132,0.217,217570885.470
7.999,1226.643,26.663,354.344,50.660,979.362,77.324,360.556,101.321,374.064,5.249,228445.152,49.869,176732.514,86.614,28192.712,99.738,46195.875,162.730,2665.497,0.018,171078644.794,0.077,95156805.255,0.140,145883108.189,0.199,28032932.296,0.235,-51170013.959,10,995,0,0,0,0,0,0,0,0,10.499,47465.089,28.871,6290.000,49.869,23402.583,73.491,2583.778,94.488,1946.222,0,0,0,0,0,0,0,0,0,0,13.332,1252.425,50.660,1413.583,77.324,459.259,122.651,291.779,165.313,257.185,13.123,269067.094,28.871,30838.965,49.869,308597.241,62.992,8585.702,76.115,66994.986,0.018,417230565.578,0.080,435396109.158,0.140,334028899.291,0.179,163759947.242,0.220,192344710.875
15.998,1558.766,50.660,703.393,77.324,306.507,101.321,302.916,130.650,248.602,10.499,314095.845,26.247,117309.954,49.869,54055.322,76.115,24785.251,99.738,19503.956,0.039,-105198454.510,0.074,101871330.354,0.104,-31198226.884,0.143,-1816215.690,0.179,217561837.420,0,0,0,0,0,0,0,0,0,0,10.000,146626.000,26.000,35663.000,49.000,12018.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,15.998,1387.561,50.660,1125.513,71.991,265.669,101.321,250.513,122.651,178.579,15.748,346974.073,34.121,31317.773,49.869,130987.801,76.115,8529.504,99.738,6482.872,0.018,412705825.119,0.060,488601428.231,0.119,476023654.155,0.158,328616586.909,0.196,317630130.572
13.332,1419.980,50.660,858.903,90.655,261.079,109.320,310.541,127.984,266.642,13.000,211091.000,34.000,25638.000,49.000,127141.000,0.000,0.000,0.000,0.000,0.018,116683816.435,0.101,141418031.477,0.137,105744779.988,0.235,152420343.230,0.277,-22481809.614,0,0,0,0,0,0,0,0,0,0,13.000,71813.000,26.000,9022.000,49.000,35043.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.000,1393.000,50.000,1080.000,93.000,366.000,127.000,328.000,0.000,0.000,7.874,109767.103,34.121,20708.291,49.869,290264.069,65.617,7541.690,160.105,8429.869,0.018,360591557.220,0.060,298800522.609,0.119,322378460.382,0.158,203999370.603,0.196,138224356.580
