20180920-15:34:19.196,-1780,17104,-544,2297
20180920-15:34:19.198,-352,14468,-544,2063
20180920-15:34:19.200,-352,14468,-544,1856
20180920-15:34:19.203,-2712,17836,-2420,1767
20180920-15:34:19.205,-2712,17836,-2420,1842
20180920-15:34:19.207,2436,15760,-2924,2064
20180920-15:34:19.209,2436,15760,-2924,2300
20180920-15:34:19.211,2436,16948,1156,2452
20180920-15:34:19.213,-1536,16948,1156,2486
20180920-15:34:19.216,-1536,16948,1156,2349
20180920-15:34:19.218,-1004,14584,-308,2140
20180920-15:34:19.220,-1004,14584,-308,1909
20180920-15:34:19.222,-1912,17720,-3160,1779
20180920-15:34:19.224,-1912,17720,-3160,1776
20180920-15:34:19.226,-1912,17720,-3160,1958
20180920-15:34:19.228,1996,15904,-2292,2215
20180920-15:34:19.231,1996,15904,-2292,2415
20180920-15:34:19.233,-1272,16868,952,2487
20180920-15:34:19.235,-1272,16868,952,2417
20180920-15:34:19.237,-1456,14660,-16,2203
20180920-15:34:19.239,-1456,14660,-16,1976
20180920-15:34:19.241,-1456,14660,-16,1808
20180920-15:34:19.243,-1360,17596,-3568,1759
20180920-15:34:19.245,-1360,17596,-3568,1881
20180920-15:34:19.248,1476,15928,-1584,2105
20180920-15:34:19.250,1476,15928,-1584,2334
20180920-15:34:19.252,1476,15928,-1584,2469
20180920-15:34:19.254,-884,16600,500,2482
20180920-15:34:19.256,-884,16600,500,2308
20180920-15:34:19.258,-2160,14952,192,2091
20180920-15:34:19.260,-2160,14952,192,1872
20180920-15:34:19.262,-472,17564,-4260,1778
20180920-15:34:19.264,-472,17564,-4260,1800
20180920-15:34:19.267,-472,17564,-4260,2001
20180920-15:34:19.269,960,16100,-976,2235
20180920-15:34:19.271,960,16100,-976,2437
20180920-15:34:19.273,-408,16372,112,2486
20180920-15:34:19.275,-408,16372,112,2387
20180920-15:34:19.277,-408,16372,436,2184
20180920-15:34:19.279,-2832,15112,436,1949
20180920-15:34:19.281,-2832,15112,436,1802
20180920-15:34:19.284,416,17372,-4876,1777
20180920-15:34:19.286,416,17372,-4876,1969
20180920-15:34:19.288,352,16336,-104,2222
20180920-15:34:19.291,352,16336,-104,2443
20180920-15:34:19.293,12,16124,-312,2488
20180920-15:34:19.295,12,16124,-312,2352
20180920-15:34:19.298,12,16124,684,2140
20180920-15:34:19.300,-3448,15328,684,1900
20180920-15:34:19.302,-3448,15328,684,1778
20180920-15:34:19.307,1116,17232,-5200,2046
20180920-15:34:19.309,-96,16436,220,2307
20180920-15:34:19.312,-96,16436,220,2474
20180920-15:34:19.314,236,15924,-396,2441
20180920-15:34:19.317,236,15924,-396,2234
20180920-15:34:19.319,-3848,15648,664,1995
20180920-15:34:19.321,-3848,15648,664,1812
20180920-15:34:19.324,1616,16996,-5464,1801
20180920-15:34:19.327,1616,16996,-5464,2011
20180920-15:34:19.329,-556,16656,756,2275
20180920-15:34:19.331,-556,16656,756,2468
20180920-15:34:19.333,472,15768,-732,2485
20180920-15:34:19.336,472,15768,-732,2321
20180920-15:34:19.338,472,15768,-732,2095
20180920-15:34:19.340,-4076,15788,640,1864
20180920-15:34:19.342,-4076,15788,640,1778
20180920-15:34:19.345,2068,16892,-5728,1851
20180920-15:34:19.347,2068,16892,-5728,2075
20180920-15:34:19.349,-840,16772,1156,2320
20180920-15:34:19.352,-840,16772,1156,2480
20180920-15:34:19.354,604,15432,-828,2467
20180920-15:34:19.356,604,15432,-828,2270
20180920-15:34:19.359,604,15432,576,2019
20180920-15:34:19.361,-4352,16084,576,1822
20180920-15:34:19.363,-4352,16084,576,1764
20180920-15:34:19.365,2408,16700,-5756,1882
20180920-15:34:19.368,2408,16700,-5756,2124
20180920-15:34:19.370,-1236,16828,1512,2374
20180920-15:34:19.372,-1236,16828,1512,2480
20180920-15:34:19.375,680,15236,-912,2432
20180920-15:34:19.377,680,15236,-912,2214
20180920-15:34:19.379,-4464,16392,340,1966
20180920-15:34:19.381,-4464,16392,340,1803
20180920-15:34:19.384,-4464,16392,340,1766
20180920-15:34:19.386,2672,16592,-5692,1935
20180920-15:34:19.388,2672,16592,-5692,2178
20180920-15:34:19.390,-1448,16976,1588,2405
20180920-15:34:19.393,-1448,16976,1588,2484
20180920-15:34:19.395,768,15168,-920,2397
20180920-15:34:19.397,768,15168,-920,2181
20180920-15:34:19.399,-4468,16616,120,1935
20180920-15:34:19.402,-4468,16616,120,1796
20180920-15:34:19.404,-4468,16616,120,1771
20180920-15:34:19.406,2952,16372,-5484,1964
20180920-15:34:19.408,2952,16372,-5484,2219
20180920-15:34:19.411,-1628,17052,1856,2433
20180920-15:34:19.413,-1628,17052,1856,2481
20180920-15:34:19.415,864,14964,-1016,2370
20180920-15:34:19.417,864,14964,-1016,2145
20180920-15:34:19.420,-4424,17056,-224,1904
20180920-15:34:19.422,-4424,17056,-224,1778
20180920-15:34:19.424,-4424,17056,-224,1799
20180920-15:34:19.427,3092,16280,-5392,2005
20180920-15:34:19.429,3092,16280,-5392,2269
20180920-15:34:19.431,-1928,17096,1932,2455
20180920-15:34:19.433,-1928,17096,1932,2490
20180920-15:34:19.436,672,14724,-1000,2325
20180920-15:34:19.438,672,14724,-1000,2116
20180920-15:34:19.440,-4236,17184,-636,1867
20180920-15:34:19.442,-4236,17184,-636,1777
20180920-15:34:19.445,-4236,17184,-636,1818
20180920-15:34:19.447,3112,16144,-4940,2032
20180920-15:34:19.449,3112,16144,-4940,2295
20180920-15:34:19.451,-1948,17132,2020,2467
20180920-15:34:19.454,-1948,17132,2020,2489
20180920-15:34:19.456,356,14572,-896,2309
20180920-15:34:19.458,356,14572,-896,2083
20180920-15:34:19.460,-3952,17480,-1156,1856
20180920-15:34:19.463,-3952,17480,-1156,1779
20180920-15:34:19.465,-3952,17480,-1156,1849
20180920-15:34:19.467,3116,16028,-4648,2074
20180920-15:34:19.469,3116,16028,-4648,2333
20180920-15:34:19.472,-1832,17044,1776,2462
20180920-15:34:19.474,-1832,17044,1776,2473
20180920-15:34:19.476,88,14384,-748,2269
20180920-15:34:19.478,88,14384,-748,2040
20180920-15:34:19.481,88,17744,-1844,1831
20180920-15:34:19.483,-3404,17744,-1844,1773
20180920-15:34:19.485,-3404,17744,-1844,1877
20180920-15:34:19.487,2924,15936,-3900,2104
20180920-15:34:19.490,2924,15936,-3900,2352
20180920-15:34:19.492,-1760,17008,1528,2481
20180920-15:34:19.494,-1760,17008,1528,2463
20180920-15:34:19.496,-388,14352,-560,2245
20180920-15:34:19.499,-388,14352,-560,2008
20180920-15:34:19.501,-388,17824,-2364,1810
20180920-15:34:19.503,-2932,17824,-2364,1761
20180920-15:34:19.505,-2932,17824,-2364,1897
20180920-15:34:19.508,2684,15900,-3364,2130
20180920-15:34:19.510,2684,15900,-3364,2384
20180920-15:34:19.512,-1680,16964,1456,2476
20180920-15:34:19.514,-1680,16964,1456,2438
20180920-15:34:19.517,-820,14464,-340,2217
20180920-15:34:19.519,-820,14464,-340,1990
20180920-15:34:19.521,-820,17840,-2844,1811
20180920-15:34:19.523,-2264,17840,-2844,1766
20180920-15:34:19.526,-2264,17840,-2844,1917
20180920-15:34:19.528,2340,15972,-2820,2192
20180920-15:34:19.530,2340,15972,-2820,2423
20180920-15:34:19.533,-1228,16752,1060,2488
